Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
366893123445357,Poole People,Poole People Party,160,2
355203248147773,Oadby & Wigston Conservatives,Ali Douas,160,6
831443820211334,Cheshire East Conservatives,Cheshire East Conservatives,160,9
112041131727711,David Burling for Harrowby,David Burling for Harrowby,159,10
108245751796772,In Touch with Horndean & Clanfield,Meon Valley Conservative Association,159,10
450878891667648,Wealden Conservatives,Stephen Banham,158,4
104452385073827,Rother Valley Labour Party,Jamie Turner,158,3
276842689093034,Westminster City Council,These ads ran without a disclaimer,158,4
100984978784276,Darley Greens,Lucy Charlotte Giuliano,158,15
911383122263153,Fiona Ferguson PBP for North Belfast,People Before Profit,158,6
103134909350606,Blue Marble Education,Blue Marble Education,157,10
100303862729057,Easy Eco Solutions,These ads ran without a disclaimer,155,1
149065065103747,Wyre Forest Labour,Wyre Forest Labour,155,7
113330618310602,Reformuk Blackpool South,Reformuk Blackpool South,155,7
102881201786095,Reform Unite,Reform Unite,154,17
1486841851361953,Power for People,Corinna Quinn Miller,154,1
210276603237116,"Airedale, Ferry Fryston, Fryston & Townville Independent Candidates",Neil Kennedy,154,11
109608391867645,Paul Henderson for an Independent Yarborough Ward,Mr Paul Simon Henderson,153,12
637465416357642,Councillor Matt Wilson,Matthew Wilson,153,2
107389080807114,Our Scottish Future,Our Scottish Future,153,2
186656622209910,Folkestone and Hythe Conservatives,Laurie Glover,153,2
113525527133369,The BV magazine,The BV Magazine,153,3
1010892075661914,Rother Community,Peter Jonathan Vine Hall,152,9
270658183038348,Worcester Labour Party,Worcester Labour Party,152,7
323171857858673,Fossil Free London,Fossil Free London,152,5
104848799253904,East Midlands Team for Unison NEC,Emma Procter,151,3
101556321981654,BFARe Campaign Page,BFARe Limited,151,9
177718542316637,Renault Trucks UK,Renault Trucks UK,150,4
73607375435,Open Rights Group,Open Rights Group,150,2
564400740277251,Spondon Councillors,Mid Derbyshire and Derby Conservative Association,150,3
1940640152913923,Councillor James King,Reigate and Banstead Conservatives,150,1
511389535906268,Sinfin & Osmaston Conservative Team,Mid Derbyshire and Derby Conservative Association,150,2
1452565524958396,Chellaston & Shelton Lock Ward Team,Mid Derbyshire and Derby Conservative Association,150,2
151965718172261,Ashfield District Council,Ashfield District Council,150,1
447696562025169,Allestree Councillors,Mid Derbyshire and Derby Conservative Association,150,3
461780654607104,Darley Ward Conservative Team,Mid Derbyshire and Derby Conservative Association,150,2
112147701372351,Andrew Luxton for Elton,Jack Rydeheard,150,3
115444796677742,Neale Hanvey MP,James Hanvey,150,9
107667846010490,EMERGENCY NGO,EMERGENCY UK,150,3
208371683037269,NBCU Catalyst,CNBC Catalyst,149,8
101886255290758,SNP Pentlands West,Dylan James Roberts,149,6
139234119611574,Witney Labour Councillors,Witney Labour Councillors,148,8
102831501542761,Councillor Usman Ali,Mark Alan Cole,148,5
103014288180726,Thunder Lighter,These ads ran without a disclaimer,147,1
116311498478557,The Citizens Foundation - UK,These ads ran without a disclaimer,147,1
380332139364474,Signe Biddle,Winchester Conservative Association,146,6
230435120838856,"Cllr Keith Evans, Independent Blenheim Park Ward","Cllr Keith Evans, Independent Blenheim Park Ward",145,7
101215371232219,South Staffordshire Conservative Association,These ads ran without a disclaimer,145,3
1599913170283989,Torbay Conservatives,Torbay Conservative Association,145,11
169063496458710,South Ribble Labour,Paul Andrew Foster,144,3
103248256038010,Clanfield Councillors,Meon Valley Conservative Association,144,8
169621793712033,Dover and Deal Conservatives,Dover and Deal Conservatives,144,2
250305668489402,Professor Kenny,These ads ran without a disclaimer,143,10
601715140002716,NFU Mutual,NFU Mutual,143,3
1696571013984908,Lalit Suryawanshi,Lalit Suryawanshi,143,6
108783232185794,Vote Green In Bucklebury,Graham Loader,142,8
110518321974160,The Maples Care Home - Bracebridge Care Group,These ads ran without a disclaimer,142,3
87993564181,London Wildlife Trust,London Wildlife Trust,142,2
164471235877,Welsh Liberal Democrats,Welsh Liberal Democrats,141,4
184504500038,Coventry,Coventry,140,1
959922374021157,Harlow Council,Harlow Council,140,2
107317949004423,Sean Weaver for City Centre South,Sean Weaver,140,2
1478794985680451,Sunderland Conservatives,Sunderland Conservatives,140,10
57147807198,Open House,These ads ran without a disclaimer,140,1
2015966338421658,Kids Operating Room,Kids Operating Room,140,1
1654197958195515,Stratford & South Warwickshire Liberal Democrats,Stratford & South Warwickshire Liberal Democrats,138,3
1790810731179522,National Broadband,National Broadband Ltd,138,1
102812409456913,Brian Aspinall for councillor,Georgina Aspinall,138,9
1435153740134826,Councillor Jim Astill,James Robert Astill,138,9
177985135560560,Ultimaker,These ads ran without a disclaimer,137,2
112155451393325,James Gallagher - New Forest,James Gallagher,136,9
97116898596,Sightsavers,Sightsavers,134,44
1392554180960744,Bognor Regis & Littlehampton Labour Party,Bognor Regis & Littlehampton Constituency Labour Party,134,5
1302246169916427,Councillor Charlotte Morris,Councillor Charlotte Morris,134,9
109301462504412,Wales TUC Cymru,Wales TUC Cymru,134,4
164851239572,Women for Women International - UK,Women for Women International - UK,134,1
112672025137389,Oakwood Labour Team,Derby Labour Party,133,9
112403793494016,healthandcare.scot,Healthcare News Scotland,132,8
475025482538050,Calderdale Liberal Democrats,Calderdale Liberal Democrats,131,2
168363353185427,Forest of Dean District Council,Forest of Dean District Council,131,1
218215475580593,Vote Gary McKeown 1 for Botanic,Gary McKeown,131,10
358531814192900,Bloomsbury Publishing UK,Bloomsbury Publishing UK,131,5
349596960793,Leeds City Council,Leeds City Council,130,12
101050755332512,Rutland and Melton Conservatives,Rutland and Melton Conservatives,130,15
217036295430597,Hal Turkmen,Broadland Conservative Association,130,4
112458932138950,"Normanton, Pontefract & Castleford CLP",The Labour Party,130,5
163880907316492,Cotswold District Council,Cotswold District Council,130,1
350795568368914,West Oxfordshire District Council,West Oxfordshire District Council,130,1
106353978075075,CFDL Cymru - LDBC Wales,CFDL Cymru - LDBC Wales,130,2
336056186430690,Hull Labour Party,Peter Shaun North,129,11
1029375807073944,Healthwatch England,These ads ran without a disclaimer,128,2
104135849263430,"Mary Cordeiro, prospective Chelmsford City Councillor","Mary Cordeiro, prospective Chelmsford City Councillor",128,3
1974149742632356,Chelmsford Labour Party,Chelmsford Labour Party,128,2
148726998530273,Sinn Féin Ireland,Sinn Féin Ireland,128,4
1764413070448524,Warley Ward Focus Team,Warley Ward Focus Team,128,4
104783564567494,The Disability Union,The Disability Union,127,2
201951136994785,Trafford Conservatives,Nathan Morris F Evans,127,11
107424993561,Exeter Liberal Democrats,Michael Mitchell,126,5
105030292418378,David Lawrence for Basingstoke,David Lawrence,125,5
144789082884629,Amber Valley Liberal Democrats,Amber Valley Liberal Democrats,125,5
111326548381172,SR Jobs,These ads ran without a disclaimer,125,2
1036510806465982,St Albans City and District Council,St Albans City and District Council,125,1
1519131474804174,"County Councillor Peter Bedford - Markfield, Desford & Thornton Division",Peter Bedford,124,5
114909188241297,Labour for Roosecote,Paul Antony Griffiths  A O Mitc P   E U,124,6
1608065086096908,Manchester May Day Festival,Manchester TUC,124,4
100574382093839,South Hams Climate Action Network,South Hams Climate Action Network,124,6
106948658927304,The Independent Choice,The Independent Choice,124,9
681337358647228,Greg Hands,"Kensington, Chelsea and Fulham Conservatives",124,2
102104316116012,Tess Morris for Cymru/Wales Regional Female Seat NEC 2023-2025,Tess Morris for Cymru/Wales Regional Female Seat NEC 2023-2025,124,4
672080979848981,Goldsworth Park Liberal Democrats,Woking Liberal Democrats,123,10
104745621603348,Michael Elston,Michael Theo Elston,123,1
176113059107255,Northern Stage,These ads ran without a disclaimer,123,2
353763142365968,Julie Smith for Birstall and Birkenshaw,The Labour Party,123,1
245449148955306,"Matt, Jamie and Freya for Oakwood",Mid Derbyshire and Derby Conservative Association,120,4
640927602620625,UK Defence Journal,UK Defence Journal,120,2
109462701989362,"Sarah Alan - Labour Candidate for Shirley West, Solihull","Sarah Alan - Labour Candidate for Shirley West, Solihull",120,4
1905365642814544,Re-elect Cllr Cal Corkery,Cal Eoin Corkery,119,5
100946312445181,Cllr Olly Scargill & John Johnsson,Oliver David S Scargill,119,20
196327187076729,TheYachtMarket,These ads ran without a disclaimer,119,1
351940601513765,Falkirk Council,Falkirk Council,119,3
105250892546442,Louise O’Riordan Dunstable Independent Candidate Icknield Ward East,LOUISE O'RIORDAN,119,15
269383906869137,VERCIDA,Vercida,118,8
915836715188419,Global Relief Trust,These ads ran without a disclaimer,116,2
105709479047083,SLDS - South Liverpool Debating Society,South Liverpool Debating Society,116,3
104487412566017,Green_Energy_Assist,These ads ran without a disclaimer,116,4
8301814001,Yeshiva University,These ads ran without a disclaimer,116,1
1220751844671583,Bedhampton Liberal Democrats,Havant Liberal Democrats,116,4
109791835423010,Shaji Thomas,Shaji Thomas,116,11
461006963963263,Socialist Party NI,Socialist Party,115,3
112714651408327,Government Events,Government Events,115,20
120243797681189,Passionate About Hemlington-Jeanette & Nicky Walker,Passionate About Hemlington-Jeanette & Nicky Walker,115,7
750008315035564,Watford Liberal Democrats,Watford Liberal Democrats,114,6
163862575762,Embrace the Middle East,Embrace the Middle East,114,3
109823498761732,Phishr,These ads ran without a disclaimer,113,23
404637380346545,Freeda En,These ads ran without a disclaimer,111,3
104699814920020,"Cllr Rebecca Paul - Tadworth, Walton & Kingswood",Rebecca Sheila Paul,111,4
111855937319522,Woodhouse Ward Labour Councillors,Wayne Michael Rhodes,110,3
1051060631650411,Phoenix Energy,Phoenix Natural Gas,110,1
461006963963263,Socialist Party NI,Socialist Party NI,110,4
471899156488110,Portishead Independents,Portishead Independents,110,7
25040545213,Contact - For families with disabled children,Contact,110,3
105269002499998,Standing up for Rural Bassetlaw,Bassetlaw Labour,109,2
771102906340393,South Leicestershire Lib Dems,Paul Hartshorn,109,10
299556986773548,The Field Studies Council,These ads ran without a disclaimer,109,1
1821195131509810,Aire Rivers Trust,The Aire Rivers Trust,107,3
144289436063611,Drax Group UK,These ads ran without a disclaimer,107,13
102673595521042,Blidworth and Rainworth Labour,Central Villages Labour Party,107,3
231872596997527,Vattenfall,Vattenfall UK,105,4
148276958538181,The Royal Society,The Royal Society,105,2
499510596883973,Henley Constituency Labour Party,Neil Arthur Fisher,105,5
256194884785337,Whoberley Branch Labour Party,Coventry Labour Party,104,4
105237004820128,North Somerset Conservatives,Somerset Conservatives,104,4
101903886134375,"Cllr David Evans - Horndean, Kings & Blendworth",Meon Valley Conservative Association,104,7
147660802949,Councillor Adam Clarke - Branston,Councillor Adam Clarke - Branston,104,5
655653014621032,Stratford on Avon Labour,Stratford on Avon CLP,104,33
110429265161057,Michael Agyeman for Birch,Hereford & South Herefordshire Conservative Association,103,9
271756000226478,Cllr Raj Singh-Kentwood,Rajesh Singh,103,4
104302924916331,Ecoflix,These ads ran without a disclaimer,103,3
1644309379129462,Medway Green Party,Medway Green Party,102,6
269643296481818,EEC Solar,These ads ran without a disclaimer,102,5
110406787241029,Brighouse Labour Party,Brighouse Labour Party,102,6
2267239726660171,Haughton & Springfield Conservatives,Haughton & Springfield Conservatives,102,5
613832878641719,Forces News,BFBS,101,1
107061799735286,Belper and Duffield Conservatives,Belper and Duffield Conservatives,101,8
880164842016819,Rugby Conservatives,Rugby Conservative Association,≤100,10
426833727525567,Aran Curry Property Investor and Educator,These ads ran without a disclaimer,≤100,3
251487995320171,Station to Station: West Norwood & Tulse Hill BID,Station to Station,≤100,3
190429611012985,Wandsworth Council,Wandsworth Council,≤100,2
104520159267138,Mark Legg - Labour Candidate - Bexhill Old Town and Worsham Ward,Bexhill and Battle Labour Party,≤100,2
102297995064050,Reaching out from Rugby,These ads ran without a disclaimer,≤100,1
1571717632847364,Borough Council of King's Lynn & West Norfolk News & Events,Borough Council of King's Lynn & West Norfolk,≤100,3
106858339345084,North Yorkshire Council,North Yorkshire County Council,≤100,2
352592201521,Northumberland County Council,Northumberland County Council,≤100,1
125745204233876,Bandvulc,Bandvulc,≤100,1
1443993169167287,Bedford Borough Council,Bedford Borough Council,≤100,1
112165767627174,In Our Nature MCR,Hubbub Foundation,≤100,4
83246787889,West Berkshire Council,West Berkshire Council,≤100,1
105135382234851,Warm This Winter,Warm This Winter,≤100,1
112780301486457,Jonathan Lord MP,Woking Constituency Conservative Association,≤100,2
211930475909225,South Oxfordshire District Council,South Oxfordshire District Council,≤100,2
108711372188044,Vote Jon - Vote Reform,Jon Dimberline,≤100,3
233203593766273,Vale of White Horse District Council,Vale of White Horse District Council,≤100,2
445142002188801,Andrea Jenkyns,Andrea Jenkyns MP,≤100,3
1464101100526640,March For Life UK,March For Life UK,≤100,2
110251268680458,Paula Langford-Smith for Denmead,Meon Valley Conservative Association,≤100,8
396838514063787,Southwick & Wickham Conservatives,Meon Valley Conservative Association,≤100,8
110063378399069,Don Iro,Meon Valley Conservative Association,≤100,8
104893019014273,Councillor Andy Freeman,Andrew Freeman,≤100,5
100105322336334,TUV Newry & Armagh,Traditional Unionist Voice,≤100,2
115405701497379,Tom Garth for Whiteley & Shedfield,Meon Valley Conservative Association,≤100,8
316290798814730,Rupert Matthews,Rupert Matthews,≤100,6
105206897494476,Cllr Jay Ganesh,Cllr Jay Ganesh,≤100,5
943840712330932,TUV - Traditional Unionist Voice,TUV,≤100,1
112396063455517,Liberal Democrats for Claygate and Esher,Elmbridge Liberal Democrats,≤100,3
116222108103201,Senthil for Coton and Boughton Ward,Senthil Periasamy,≤100,8
103875152668589,"Pontefract, Darrington, Wentbridge and East Hardwick Conservatives",Pontefract South Conservatives,≤100,7
104849445890503,Gareth Delany - Labour Candidate - Bexhill Pebsham and St Michaels Ward,Bexhill and Battle Labour Party,≤100,2
114275507370327,Cllr Liam Bones - Your Local Campaigner,Cllr Liam Bones - Your Local Campaigner,≤100,6
117475424656596,A Race Against Time: Join the Fight to Save Alex’s Life,These ads ran without a disclaimer,≤100,1
194776090552693,Local Newark Conservatives,Newark Conservatives,≤100,13
104102549186316,BHIndependents,Gary Farmer,≤100,14
189590951406598,Lizzie Outside,These ads ran without a disclaimer,≤100,1
164718350242578,Oxford City Council,Oxford City Council,≤100,5
175430136493664,Sutton Ward Labour Party,Peter Shaun North,≤100,1
238791059533850,Councillor George Lindars-Hammond,Hillsborough Labour Party,≤100,11
2008745509237684,Wilmslow Conservatives,Tatton Conservative Association,≤100,4
183026535040943,International Tree Foundation,International Tree Foundation,≤100,4
102378981346448,Stone Conservatives,Steven Walley,≤100,3
115028604805521,Charlene Maines For Rowlands Castle,Meon Valley Conservative Association,≤100,6
108258375900188,Burnley Conservatives,Burnley Conservatives,≤100,2
100584129632974,Jack Ross For Horndean Murray,Meon Valley Conservative Association,≤100,7
105982239124894,Huthwaite & Brierley Labour Party,Ashfield Labour Party,≤100,3
100548232288715,Wymondham Conservatives,Wymondham Conservatives,≤100,4
322330594490707,West Oxfordshire Green Party,West Oxfordshire Green Party,≤100,9
184323594931922,Bumblebee Conservation Trust,Bumblebee Conservation Trust,≤100,1
117305006919469,Imran Safdar for CM&N,The Labour Party,≤100,1
102943476028250,Jon Whitfield for Horndean Downs,Meon Valley Conservative Association,≤100,6
245793792567197,Rutland and Melton Labour,Rutland and Melton Labour Party,≤100,10
106493125388710,Enfield North Conservatives,Enfield North Conservatives,≤100,7
192381083777,Hyundai Worldwide,These ads ran without a disclaimer,≤100,3
724557051216222,Redhill and Northbourne,Bournemouth West Conservative Association,≤100,4
131276297001684,Lewisham Lib Dems,Lewisham Liberal Democrats,≤100,3
405878589875004,Aid 4 Ummah,These ads ran without a disclaimer,≤100,1
7624294394,Amnesty International UK,Amnesty International UK,≤100,3
103931738394003,Your Bletchley,Milton Keynes Labour Party,≤100,7
104619218327826,Cllr Stephen Ferguson,Cllr Stephen Ferguson,≤100,2
105247661026106,Believe in Scotland,Believe in Scotland,≤100,2
2915248608699282,"George Allen - Councillor for Uttoxeter Town, Leader of ESBC",East Staffordshire Conservative Association,≤100,3
362064683886345,Labour Unions,Labour Unions,≤100,4
1072499166285988,Conservatives For Herne Bay,North Thanet Conservative Association,≤100,6
107716540019,VisitLiverpool.com,These ads ran without a disclaimer,≤100,6
101330702315393,Becky and Roisin for Chipping Sodbury,South Gloucestershire Conservatives,≤100,3
108653655533004,Labour Councillors for the Skircoat Ward,Janet Ann Kingstone,≤100,3
112651351742145,Councillor Gwen Robinson,Meon Valley Conservative Association,≤100,6
110173697302280,CarbonStore,CarbonStore,≤100,1
110514947743307,Carol Deveney,These ads ran without a disclaimer,≤100,1
102902694842457,Cllr Brian Dalton. Harnham West Ward,Cllr Brian Dalton. Harnham West Ward,≤100,12
321116781287149,e.on,These ads ran without a disclaimer,≤100,1
110834314440892,Saudi Green Initiative,These ads ran without a disclaimer,≤100,3
107638908562121,In Touch with Upper Meon Valley Ward,Meon Valley Conservative Association,≤100,7
2074887966130646,Cllr Michael Collins,People Before Profit,≤100,3
100456599550491,Laura McClean for Walkley Ward,The Labour Party,≤100,5
107719264337284,Climate Justice Coalition,Climate Justice Coalition,≤100,6
1056162421085650,Research Features,Research Features,≤100,3
1758523354475390,Cllr Gary Markwell,Arundel & South Downs Conservative Association,≤100,2
102889275590126,Cybersecurity Girl,These ads ran without a disclaimer,≤100,2
108953951952763,Homelessness Best Practice CIC,Homelessness Best Practice CIC,≤100,1
2381488215456314,"Cllr. Ciarán Cronnelly - Locking Castle, Weston & Haywood Village","Ciaran Cronnelly, North Somerset Councillor",≤100,6
111056977088449,FROST,These ads ran without a disclaimer,≤100,2
352063302127981,Mid Suffolk Liberal Democrats,Mid Suffolk Liberal Democrats,≤100,11
110062312022485,Jeffrey Wong for Manchester Piccadilly,Jeffrey Wong for Manchester Piccadilly,≤100,2
1517535045204083,Our West Lancashire,Our West Lancashire,≤100,7
166748720026986,Hertsmere,Hertsmere,≤100,2
145716292137321,More to Mole Valley,More to Mole Valley,≤100,1
108390370932237,Stratford Climate Action,Stratford Climate Action,≤100,1
102661412697226,Jim O'Neill for Waterloo,James Oneill,≤100,3
132441143453815,Epping Forest District Council,Epping Forest District Council,≤100,2
102251318064432,Organon,These ads ran without a disclaimer,≤100,1
103954993037495,High Speed Training,High Speed Training,≤100,2
109659992514813,Broxbourne Conservatives,Broxbourne Conservatives,≤100,2
100962925409757,"David Newton, Green Party, Buxton - Temple",David Newton,≤100,6
1181930255179973,Thame & Chinnor Labour Party,Neil Arthur Fisher,≤100,3
1380084685360482,Congleton Town Labour Party,Congleton Labour Party,≤100,9
101469099437237,Labour Media Bishop Auckland,Labour Media Bishop Auckland,≤100,8
110378115343601,District Council Candidate - Stephen Banham,Stephen Banham,≤100,5
126358284045334,Newark Labour,Newark Labour,≤100,14
100167313053430,Standish Independents,Gareth Fairhurst,≤100,5
450568105101647,Theresa Villiers,The Conservative Party,≤100,3
179455805474037,"Fife Properties, Mitchell Street, Leven",James Johnstone Parker,≤100,2
448590345155714,Ipswich Conservatives,Ipswich Conservatives,≤100,2
118852491109089,East Lindsey Green Party Skegness Branch,East Lindsey Green Party Skegness Branch,≤100,1
183229488777389,Basildon Borough Conservatives,Basildon Conservatives,≤100,1
192644221164187,Tadley Liberal Democrats,Mrs Lucyna Zuzanna Sloane Williams,≤100,4
1806277976361082,Dartford Conservatives,Thomas Andrew Oliver,≤100,2
112398138469154,Berwick’s Smashing Heritage,Dr Julian Smart,≤100,1
684057878443678,Cllr Eunis Jassemi for Victoria Park,Eunis Jassemi Zargani,≤100,2
101332948404450,Birley Ward Labour Councillors,Wayne Michael Rhodes,≤100,2
229292703863808,South Norfolk Council,South Norfolk Council,≤100,2
205377696847232,Charlton and Cribbs Conservatives,Bristol & South Gloucestershire Conservative Federation,≤100,4
794490553914304,Dr. Nina Ansary,These ads ran without a disclaimer,≤100,1
2375299949384184,Extinction Rebellion Winchester,Extinction Rebellion Winchester,≤100,6
182518035881913,West Exe Conservative Team,Exeter Conservatives,≤100,4
852760041557194,Duryard & Pennsylvania Conservative Team,Exeter Conservatives,≤100,4
101968761974470,Central Meon Valley Conservatives,Meon Valley Conservative Association,≤100,6
103115392129638,"Colin Barratt, Community Campaigner for Sherwood and Carrington","Colin Barratt, Community Campaigner for Sherwood and Carrington",≤100,2
105960139013809,LibDems4Andover,LibDems4Andover,≤100,1
116721004684506,Kilvey Hill Lets Have a Think about it,Benjamin Edward Houghton,≤100,3
100255935742623,Charlotte Carson SDLP,Charlotte Catherine Carson,≤100,5
108323274775290,Untethered,These ads ran without a disclaimer,≤100,1
111361775223951,"Nottingham Independents for Sherwood, Carrington & Edwards Lane Estate","Nottingham Independents for Sherwood, Carrington & Edwards Lane Estate",≤100,2
106465635707523,Balwinder Khaira,Balwinder Khaira,≤100,8
105215175843332,Reform UK Wigan,Andrew Dawber,≤100,2
68011273169,UK Youth,These ads ran without a disclaimer,≤100,5
100796076266954,Chellaston Shelton Lock Labour,Nathan Thakar,≤100,3
111654016067,Staffordshire University,Staffordshire University,≤100,2
478605875679827,Regus,These ads ran without a disclaimer,≤100,9
9110034275,Marie Curie UK,Marie Curie UK,≤100,2
153685748620715,Witham Constituency Conservatives,Witham Constituency Conservatives,≤100,4
2158771450885821,Kashmire Hawker for Penn,Kashmire Darren Hawker,≤100,4
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100,6
142197009137038,Neil Bibby,Neil Bibby,≤100,3
104971545306290,Peter Noble for Washington South,Sunderland Conservative Association,≤100,8
821989837936758,Middlewich Labour,Congleton Labour Party,≤100,15
419632788067903,Evesham Conservatives,Evesham Conservatives,≤100,4
9110034275,Marie Curie UK,These ads ran without a disclaimer,≤100,2
766682776842010,ICS renewables,Darren Raymond A Hughes,≤100,5
108587991593095,North Carr Labour,Shane Mcmurray,≤100,6
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,6
129872880401534,Chorley Conservatives,Chorley Conservative Association,≤100,2
73277646827,Trees for the Future,These ads ran without a disclaimer,≤100,2
579057525838785,Conservatives for Cockerton,Conservatives for Cockerton,≤100,4
108289788007047,Let Us Pray,The Christian Institute,≤100,5
1548380828810419,Epsom & Ewell Conservatives,Epsom and Ewell Conservatives Association,≤100,6
105126694965626,Matt Farrell,Matthew Farrell,≤100,1
54000728235,Six Senses Hotels Resorts Spas,These ads ran without a disclaimer,≤100,1
225228457531838,NICEIC,These ads ran without a disclaimer,≤100,1
1552373648375793,Inside Atkins,These ads ran without a disclaimer,≤100,2
107172214135883,Cllrs Lewis Bartoli & Chris Johnston,Cllrs Lewis Bartoli & Chris Johnston,≤100,9
103568232287923,Andy Brown,ANDREW ALEXANDER J LIMONT-BROWN,≤100,4
107019394176421,Jim Parker,These ads ran without a disclaimer,≤100,1
102007062755171,Furbnow,Nicholas Rupert Mark Begy,≤100,3
423007584401278,Present Indicative,These ads ran without a disclaimer,≤100,1
1481001935482590,New Forest Green Party,New Forest Green Party,≤100,2
423300644668950,Surrey Heath Labour Party,Peter Harry Kimber,≤100,8
165000236850106,Hackney Council,Hackney Council,≤100,8
191798005066604,Waterhaul,These ads ran without a disclaimer,≤100,4
295004034183185,Hammersmith & Fulham Conservatives,Hammersmith and Fulham Conservatives,≤100,4
313047925491394,Healthwatch Birmingham,Healthwatch Birmingham,≤100,1
114077253300294,Smart Motorways Kill,Smart Motorways Kill,≤100,3
311961536170832,Adam Gannon SDLP,MR ADAM F - GANNON,≤100,5
1459677850771886,Luton Liberal Democrats,Luton Liberal Democrats,≤100,8
112440255113348,Lynette Corfield your Local candidate for UpperGornal and Woodsetton,Lynette Corfield your Local candidate for UpperGornal and Woodsetton,≤100,8
113728932022446,Internet Watch Foundation,These ads ran without a disclaimer,≤100,4
101947212668368,Reform UK South West Bedfordshire,Harry Palmer,≤100,8
88685707030,Institut français du Royaume-Uni,Institut français du Royaume-Uni,≤100,8
479124618814610,Team Audenshaw,Charlotte Martin,≤100,4
45159859372,Verve Pictures,These ads ran without a disclaimer,≤100,8
10150110761225377,Co-op,These ads ran without a disclaimer,≤100,1
533284030054188,Nu-Look Conservatory Roof Solutions Ltd,These ads ran without a disclaimer,≤100,1
525829807549228,Promoting People,These ads ran without a disclaimer,≤100,12
1464057183864929,Lewis Croden,Lewis Croden,≤100,26
101442025614806,Chancellor,These ads ran without a disclaimer,≤100,11
109005675519632,Dan Ledger - Independent for Seaton,Daniel Ledger,≤100,1
105561945790921,Richard Parker for West Mids Mayor,Richard Parker for Mayor,≤100,5
101653316111326,Jools Heselwood for Weetwood,Jools Heselwood for Weetwood,≤100,2
234819857089301,"Shengke Zhi, Conservative Councillor for Bowdon Ward",Shengke Zhi,≤100,10
104585898943925,Crystelle,These ads ran without a disclaimer,≤100,1
104442994499377,Wyre Forest Liberal Democrats,Wyre Forest Liberal Democrats,≤100,12
104197485041155,Sawbridgeworth Conservatives,Hertford & Stortford Conservatives,≤100,4
115057109935934,Vente chez yosser,These ads ran without a disclaimer,≤100,2
109939604972639,Harborough District Lib Dems,South Leicestershire Lib Dems,≤100,7
120834464614529,Chestertons,Chestertons,≤100,1
139075637416,Crime+Investigation,These ads ran without a disclaimer,≤100,7
113798918183294,"Matt Bishop - Labour Party Candidate, Cinderford East",Matthew Bishop,≤100,6
2165920670155224,Winsford Liberal Democrats,Winsford Liberal Democrats,≤100,6
111370841489773,Sam Holland,North Oxfordshire Conservative Association,≤100,7
1018372134890364,Banbury and Bicester Conservatives,North Oxfordshire Conservative Association,≤100,3
104049576002035,Peter Gold,Peter Gold,≤100,5
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100,106
273467342787874,Michelle Donelan MP,Michelle Donelan MP,≤100,3
128684630889305,TaxiPoint - UK Taxi News,TaxiPoint,≤100,3
109250704555616,Breadsall Estate & North Chaddesden Community Matters Team,Richard Hudson,≤100,4
604343479649878,Barwell - Independent Councillors,Russell Bryn Roberts,≤100,1
105450997676130,Paul Taylor,Paul Taylor,≤100,3
548151318728538,NUPAS,NUPAS,≤100,2
182708684718,Sounds True,These ads ran without a disclaimer,≤100,14
361903630674786,City to Sea,City to Sea,≤100,18
113379398377711,Marc Barwick,Marc Barwick,≤100,5
105011708789735,Richard Kennett for Emsworth,Richard Johnc Kennett,≤100,3
180231429127322,"Horndean, Clanfield and Rowlands Castle Liberal Democrats","Horndean, Clanfield and Rowlands Castle Liberal Democrats",≤100,4
311305639532744,Local Alliance,TIMOTHY SIMON ' ' > ’ JOHNSON,≤100,10
109349913799245,Sean Dillow Conservative Candidate For The Kempshott And Buckskin Ward,Sean Dillow,≤100,2
100868899552873,Solar Panel Experts,These ads ran without a disclaimer,≤100,5
735937859870481,Logbook Loans 247,Mr James Stephen Chesson,≤100,3
6486268470,fabriclondon,These ads ran without a disclaimer,≤100,9
100796076266954,Chellaston Shelton Lock Labour,Chellaston Shelton Lock Labour,≤100,3
107715257293611,Certified Sustainable,Certified Sustainable,≤100,3
106797305674193,Reform UK - Aberconwy,Thomas Clark,≤100,9
102926652769959,Carl Powling Conservative Mersea and Pyefleet,Carl Powling,≤100,6
111860077614077,Wadhurst and Frant Labour Party,James Robert W Walker,≤100,9
2148308895499386,Councillor Caroline Horrill,Winchester Conservative Association,≤100,3
301436096943410,Beavan 4 Suffolk,David Beavan,≤100,1
102032546028528,Dean Richards - Admirals & Cawston,Rugby Conservative Association,≤100,4
103273048436454,Cllr Tom Hanrahan,East Hampshire Conservative Association,≤100,4
146712009374552,Central Ward Labour Team,Shane Mcmurray,≤100,5
115380331525846,Beata Chadwick - prospective independent councillor,Beata Chadwick - independent councillor,≤100,10
206100979837372,Elect Simon Bishop and Donna Gilbert for Annesley and Kirkby Woodhouse ward,Donna Samantha J Gilbert,≤100,2
48933285145,Centre for Alternative Technology,Centre for Alternative Technology,≤100,5
108575607724407,Reform UK Sunderland,Reform UK Sunderland,≤100,2
289690716457,Christian Concern,These ads ran without a disclaimer,≤100,1
