Page ID,Page name,Disclaimer,Amount spent (ZAR),Number of ads in Library
252182911302311,Cloud fun magazine,These ads ran without a disclaimer,≤100,1
109894824846689,Gamal Tov,These ads ran without a disclaimer,≤100,3
114491254887383,Hilarious Hub,These ads ran without a disclaimer,≤100,1
100197638345022,ms.mi.mi,These ads ran without a disclaimer,≤100,1
350670294800293,Josua Life,These ads ran without a disclaimer,≤100,1
109545408608348,Dear 1o1,These ads ran without a disclaimer,≤100,2
109706568131307,Smart Chill Cat,These ads ran without a disclaimer,≤100,1
402374586906969,DKT WomanCare Global,These ads ran without a disclaimer,≤100,1
101787968733573,New to Money,These ads ran without a disclaimer,≤100,3
1891933867730555,Hola Fujian,These ads ran without a disclaimer,≤100,2
153759051378784,Itä-Suomen yliopisto - University of Eastern Finland (UEF),These ads ran without a disclaimer,≤100,1
113464173454943,Rector Cares Foundation,These ads ran without a disclaimer,≤100,1
100255182999789,Magic1508-06,These ads ran without a disclaimer,≤100,1
111385228917039,LifePoints,These ads ran without a disclaimer,≤100,1
351918424943375,Thermo Scientific Biology,These ads ran without a disclaimer,≤100,1
305116906990763,Sahelia Solar Officiel,These ads ran without a disclaimer,≤100,1
101846475697788,Zodatech,These ads ran without a disclaimer,≤100,1
221779068304199,Around the world in 12 months,These ads ran without a disclaimer,≤100,2
105376799116115,Jo-72,These ads ran without a disclaimer,≤100,1
2097200737168610,Celebration Church Tri-Cities,These ads ran without a disclaimer,≤100,1
1542376492488129,Dr. Yusuf Abdul-Jobbar,These ads ran without a disclaimer,≤100,1
105378788583793,Mr Ghana Boy KDB,These ads ran without a disclaimer,≤100,2
425297090970774,YANMAR MARINE INTERNATIONAL,These ads ran without a disclaimer,≤100,2
0,Instagram User 1360248570,These ads ran without a disclaimer,≤100,1
112431220456395,Spektra Academy,These ads ran without a disclaimer,≤100,2
110733148166587,Valentin Chéneau,These ads ran without a disclaimer,≤100,1
104034401680471,Danielkabutik.pl,These ads ran without a disclaimer,≤100,1
102836085669220,Sosa Stories,These ads ran without a disclaimer,≤100,1
107051145110721,The Investing Weekly Journal,These ads ran without a disclaimer,≤100,1
2338179776453323,flavorlandbytania,These ads ran without a disclaimer,≤100,1
209408445588055,Inhumanity in the twenty-first century,These ads ran without a disclaimer,≤100,1
103342142675567,Atpandastudioz,These ads ran without a disclaimer,≤100,1
158087657589905,New Bedford Art Museum,These ads ran without a disclaimer,≤100,1
1505544533088943,United States Church,These ads ran without a disclaimer,≤100,1
107939721404916,Web Market Support,These ads ran without a disclaimer,≤100,1
109883994964284,tasha_perfected,These ads ran without a disclaimer,≤100,1
106262638975318,Trending Facts,These ads ran without a disclaimer,≤100,1
108022265156631,Ukraine / Україна,These ads ran without a disclaimer,≤100,1
209962509649944,The Cabela Family Foundation,These ads ran without a disclaimer,≤100,1
102650955625791,Lane Reading,These ads ran without a disclaimer,≤100,1
106627395512366,Dame HCQC Cho Die925200,These ads ran without a disclaimer,≤100,1
101034006287116,MDPI Books,These ads ran without a disclaimer,≤100,3
103607555996001,j_deniro,These ads ran without a disclaimer,≤100,1
1563377660600557,Kerala Views,These ads ran without a disclaimer,≤100,1
347197619804820,Sungrow FPV,These ads ran without a disclaimer,≤100,3
105887538253711,차이나 스토리 China Story,These ads ran without a disclaimer,≤100,9
100712342865018,trulensstan,These ads ran without a disclaimer,≤100,1
171066719573441,Net TV Plus,These ads ran without a disclaimer,≤100,1
100105602334134,Pure Perfection,These ads ran without a disclaimer,≤100,1
100974646256347,Jc-23,These ads ran without a disclaimer,≤100,1
109862414188910,My Business Caught on Fire now Homeless need help Go Fund Me,These ads ran without a disclaimer,≤100,1
101024908526501,atanaziofranck,These ads ran without a disclaimer,≤100,2
103411444970731,Jining of China,These ads ran without a disclaimer,≤100,1
104374676103450,My Feed Highlights,These ads ran without a disclaimer,≤100,1
116270664891467,Question Quest,These ads ran without a disclaimer,≤100,7
103128059291677,Saaraba,These ads ran without a disclaimer,≤100,2
189232005248268,CTG,These ads ran without a disclaimer,≤100,15
115634894871130,Fun magazine press,These ads ran without a disclaimer,≤100,1
476074759088667,Appeal of Conscience Foundation,These ads ran without a disclaimer,≤100,3
110111350322982,Tabernacle of Praise Church,These ads ran without a disclaimer,≤100,1
177181688070,Royal College of Obstetricians and Gynaecologists RCOG,These ads ran without a disclaimer,≤100,2
100466846248633,AI Mage,These ads ran without a disclaimer,≤100,1
101379245940750,BusinessFormation.ae,These ads ran without a disclaimer,≤100,1
105813455547741,Tatjana,These ads ran without a disclaimer,≤100,1
243231375800004,simpleclub,These ads ran without a disclaimer,≤100,1
106227948722141,Bob Ledden Music Ministries,These ads ran without a disclaimer,≤100,3
104799292003435,Hijabiathlete,These ads ran without a disclaimer,≤100,1
110180158293914,Style Of Grace Home Decor,These ads ran without a disclaimer,≤100,1
1374523846144016,DoubleTree by Hilton Seychelles - Allamanda Resort & Spa,These ads ran without a disclaimer,≤100,1
406705103057350,Learn To Play - Ithute Go Tshameka,These ads ran without a disclaimer,≤100,1
336620687262,International Committee of the Red Cross,These ads ran without a disclaimer,≤100,5
109534847251960,Dr. Lebo Rathedi,These ads ran without a disclaimer,≤100,1
101922875434564,Road to Vintage - Music,These ads ran without a disclaimer,≤100,1
106654065081743,MKAKKOii- 0830- 4,These ads ran without a disclaimer,≤100,1
733600463661312,Yoly Stella,These ads ran without a disclaimer,≤100,1
359136647518228,Life at Meta,These ads ran without a disclaimer,≤100,2
104564578761340,Feed The World,These ads ran without a disclaimer,≤100,1
2402487833362861,Djib media,These ads ran without a disclaimer,≤100,1
108103155606995,English With Grace,These ads ran without a disclaimer,≤100,1
109948764699407,Fit_Munch,These ads ran without a disclaimer,≤100,1
105278319070638,1111_tdd,These ads ran without a disclaimer,≤100,2
129414697080359,Energy Global,These ads ran without a disclaimer,≤100,1
108016067332112,Littlelouisdude,These ads ran without a disclaimer,≤100,1
478101852320326,Interview tips - What the experts don't tell you,These ads ran without a disclaimer,≤100,1
102096062812204,Magic1420-02,These ads ran without a disclaimer,≤100,5
743199805779919,الموقف المصري,These ads ran without a disclaimer,≤100,3
103773795090133,ApostleB,These ads ran without a disclaimer,≤100,2
114228660282805,Untold History,These ads ran without a disclaimer,≤100,1
1720702718165314,ADAMA Ltd.,These ads ran without a disclaimer,≤100,3
298491641511676,islamkeys,These ads ran without a disclaimer,≤100,1
105184605068732,Cross In Art,These ads ran without a disclaimer,≤100,1
107012889004061,Awe18,These ads ran without a disclaimer,≤100,1
101766395590210,wisdomliberator,These ads ran without a disclaimer,≤100,1
124025261904,UN Women,These ads ran without a disclaimer,≤100,2
214172341930637,DevelopmentAid,These ads ran without a disclaimer,≤100,1
101574789383655,Hendry entertainment,These ads ran without a disclaimer,≤100,1
502726393396554,MedGlobal,These ads ran without a disclaimer,≤100,1
110492914152511,Витоша Студио,These ads ran without a disclaimer,≤100,3
100471966283125,Bonjour-12,These ads ran without a disclaimer,≤100,1
668164313287353,"Mud Between Your Toes, by Peter Wood",These ads ran without a disclaimer,≤100,1
110519061420262,Fox Chill,These ads ran without a disclaimer,≤100,3
194057750637892,HowlRound Theatre Commons,These ads ran without a disclaimer,≤100,1
111024357839043,Moziah Corporation,These ads ran without a disclaimer,≤100,1
793541217464814,Cisco Global Problem Solver Challenge,These ads ran without a disclaimer,≤100,1
104504828543047,Neo_0_M107,These ads ran without a disclaimer,≤100,1
15713980389,MTV UK,These ads ran without a disclaimer,≤100,6
103754819034630,fenassur,These ads ran without a disclaimer,≤100,1
106170661628518,香港V,These ads ran without a disclaimer,≤100,2
2226402377631572,יד ושם רשות הזיכרון לשואה ולגבורה,These ads ran without a disclaimer,≤100,1
431965854022651,Surapid Elevator Escalator,These ads ran without a disclaimer,≤100,1
102385628806122,HFXChina,These ads ran without a disclaimer,≤100,1
222821697571902,HealthStrong Global,These ads ran without a disclaimer,≤100,1
465509010251122,Traveler's Buddy,These ads ran without a disclaimer,≤100,1
339932985874704,Flux VPN,These ads ran without a disclaimer,≤100,1
102174506036166,rodolphocavalini,These ads ran without a disclaimer,≤100,1
122466425961,Toward Freedom,These ads ran without a disclaimer,≤100,4
107565998466953,Aspire and Act,These ads ran without a disclaimer,≤100,1
817713468400572,young at mission 21,These ads ran without a disclaimer,≤100,2
1402886413315221,Dominion TV,These ads ran without a disclaimer,≤100,2
172137653452,M.C,These ads ran without a disclaimer,≤100,1
156554005081643,WILAN Global,These ads ran without a disclaimer,≤100,1
929487433748063,Carrick Wealth,These ads ran without a disclaimer,≤100,1
105978748725770,Tophotred-G,These ads ran without a disclaimer,≤100,1
106022381811396,Masaka Daily News,These ads ran without a disclaimer,≤100,3
468560979865803,Fifteen Seconds,These ads ran without a disclaimer,≤100,1
100663969592969,Platini Tshimpumpu Officiel,These ads ran without a disclaimer,≤100,1
763980723680687,FXTRADING.com,These ads ran without a disclaimer,≤100,1
66836833178,Healthcare Finance,These ads ran without a disclaimer,≤100,1
609869279078862,Kapil Seshasayee,These ads ran without a disclaimer,≤100,1
108970708890811,LITB Unconstrained style,These ads ran without a disclaimer,≤100,1
110434517311265,Murtala Zhang,These ads ran without a disclaimer,≤100,1
105989974726548,realestate.com.au Featured Listings,These ads ran without a disclaimer,≤100,1
1324582207636129,"The ""Good Tourism"" Blog",These ads ran without a disclaimer,≤100,1
456993607668322,Revelationtoend Ministries,These ads ran without a disclaimer,≤100,1
194515444584914,Global EverGreening Alliance,These ads ran without a disclaimer,≤100,2
102351118321066,The Old Gazette,These ads ran without a disclaimer,≤100,3
110096461834624,Nichols Gregory,These ads ran without a disclaimer,≤100,1
123541904000265,Guai1,These ads ran without a disclaimer,≤100,1
486126954919213,Gurdeep Singh,These ads ran without a disclaimer,≤100,2
100344992990530,Magic1418-02,These ads ran without a disclaimer,≤100,1
104857837889022,Médecins Sans Frontières / MSF,These ads ran without a disclaimer,≤100,3
111244334046163,Justice For Garrett Foster,These ads ran without a disclaimer,≤100,2
104236832514988,Speed1280_10103,These ads ran without a disclaimer,≤100,1
184959298025426,WapeSpeed—Stable&Securej,These ads ran without a disclaimer,≤100,1
102019031890024,Cooking 4 All Life,These ads ran without a disclaimer,≤100,1
112486871102880,A. Eberle GmbH & Co. KG,These ads ran without a disclaimer,≤100,1
108005815011880,TradeChina Furniture & Hardware Expo,These ads ran without a disclaimer,≤100,1
827791167412721,Ekran System,These ads ran without a disclaimer,≤100,1
1636943996523291,Sillymunks,These ads ran without a disclaimer,≤100,1
1939895749579622,Point de Vue,These ads ran without a disclaimer,≤100,4
101016751419178,ministerzay,These ads ran without a disclaimer,≤100,1
104423658970070,Page Down,These ads ran without a disclaimer,≤100,1
116451168115184,Parrot Translator,These ads ran without a disclaimer,≤100,1
190638967645704,Maersk,These ads ran without a disclaimer,≤100,1
103903215465237,tutifruti.sk8,These ads ran without a disclaimer,≤100,2
102733821474998,street_macadam,These ads ran without a disclaimer,≤100,1
266949793380273,Foundation for Family Affairs,These ads ran without a disclaimer,≤100,1
106980701531286,Timeless Wanderer,These ads ran without a disclaimer,≤100,1
108272307215849,Invest Xiamen,These ads ran without a disclaimer,≤100,2
452942601418582,Open Streets Cape Town,These ads ran without a disclaimer,≤100,1
130952766766395,Subsdko,These ads ran without a disclaimer,≤100,1
295590763640737,luizamandela,These ads ran without a disclaimer,≤100,1
104979084723673,Skill Digital,These ads ran without a disclaimer,≤100,2
107684017393940,The Senator,These ads ran without a disclaimer,≤100,1
104091092608917,Lifechanyuan,These ads ran without a disclaimer,≤100,4
111150968570746,daures_green,These ads ran without a disclaimer,≤100,1
2327667407514858,ALPLA Group,These ads ran without a disclaimer,≤100,1
107585154716556,jesus_gnade_und_wahrheit,These ads ran without a disclaimer,≤100,1
714631765241932,CRIbangla,These ads ran without a disclaimer,≤100,1
800194943688625,Mindful Gazette,These ads ran without a disclaimer,≤100,4
139098866100198,Merri-bek City Council,These ads ran without a disclaimer,≤100,2
986013844824671,In Zhejiang,These ads ran without a disclaimer,≤100,2
101457099171680,womentowatch.sl,These ads ran without a disclaimer,≤100,1
678954262167350,Discover China,These ads ran without a disclaimer,≤100,1
1799343333649296,Testifying of God,These ads ran without a disclaimer,≤100,2
111576992030844,Roaming Routes,These ads ran without a disclaimer,≤100,7
1629141590436019,Dubai World Trade Centre,These ads ran without a disclaimer,≤100,2
122314710964974,AIntelligencenow - Magazine,These ads ran without a disclaimer,≤100,1
110124941124979,Loading Mauritius,These ads ran without a disclaimer,≤100,1
314111611776437,Cute K,These ads ran without a disclaimer,≤100,1
104901479024346,Know it First,These ads ran without a disclaimer,≤100,3
374873087405,PEN - Peer Educators Network,These ads ran without a disclaimer,≤100,1
104312570981946,Uzalendo Afrika Initiative,These ads ran without a disclaimer,≤100,1
122274013712979,Hom Stories,These ads ran without a disclaimer,≤100,1
2087588714793621,Michael Ajetomobi,These ads ran without a disclaimer,≤100,1
107212881123458,David-Josué Oyoua's Art,These ads ran without a disclaimer,≤100,1
415270942200578,Adam Smith Works,These ads ran without a disclaimer,≤100,1
109096360620199,NWprofessionaltraders,These ads ran without a disclaimer,≤100,1
1601274913421469,Voices with Refugees - أصوات مع اللاجئين,These ads ran without a disclaimer,≤100,1
164364700395188,Denis & Lenora Foretia Foundation,These ads ran without a disclaimer,≤100,1
106913571283223,DJ Sharpcut,These ads ran without a disclaimer,≤100,1
107627395144123,الحكومة المغربية,These ads ran without a disclaimer,≤100,1
106859672407831,Funny People Space - Page 2,These ads ran without a disclaimer,≤100,3
106316085606854,Source of_4,These ads ran without a disclaimer,≤100,3
114184003617301,SternMed GmbH,These ads ran without a disclaimer,≤100,1
101188918909285,ECO GREEN Energy MENA Region,These ads ran without a disclaimer,≤100,1
101839239218529,Namíbia Soundz,These ads ran without a disclaimer,≤100,1
108316051817968,Future Energy,These ads ran without a disclaimer,≤100,1
654232897993709,Global Animal Law - GAL,These ads ran without a disclaimer,≤100,2
112420728007294,Trogic Multimedia,These ads ran without a disclaimer,≤100,1
102948998654217,Baking Haven,These ads ran without a disclaimer,≤100,2
1651163898477309,KRAV MAGA Martinique - JP Ursulet,These ads ran without a disclaimer,≤100,1
625126160880224,Canada's Music Incubator,These ads ran without a disclaimer,≤100,1
103662712812326,POWER Music,These ads ran without a disclaimer,≤100,1
113555541833645,Giggle Gems,These ads ran without a disclaimer,≤100,1
112832225238868,Quiz Corner,These ads ran without a disclaimer,≤100,2
104213842032724,Illuminati organização,These ads ran without a disclaimer,≤100,1
107828158232221,CCCC First Highway Engineering Group,These ads ran without a disclaimer,≤100,3
308571396585848,SELF Awareness,These ads ran without a disclaimer,≤100,2
103392028956943,Driving Todays - Stories,These ads ran without a disclaimer,≤100,3
114152311621661,songs from the heart,These ads ran without a disclaimer,≤100,1
101379762016282,Cultura Ambientalista.,These ads ran without a disclaimer,≤100,1
150228768162980,Hackster Haven,These ads ran without a disclaimer,≤100,1
474502699325988,IFED,These ads ran without a disclaimer,≤100,1
100243715907163,phuza5ace,These ads ran without a disclaimer,≤100,1
354893761901301,Andrew Hughes,These ads ran without a disclaimer,≤100,3
797143973761979,MULLY - The World's Largest Family,These ads ran without a disclaimer,≤100,2
137900566063406,Homey Know-How,These ads ran without a disclaimer,≤100,1
118058934727732,العراق الجديد,These ads ran without a disclaimer,≤100,1
106870971625262,Karina Laranjeira - Author,These ads ran without a disclaimer,≤100,1
100803468344524,sebamala_arts,These ads ran without a disclaimer,≤100,1
100697685391654,CGTV LIVE_English,These ads ran without a disclaimer,≤100,2
587988601663748,EVTOL,These ads ran without a disclaimer,≤100,1
109454841977518,giberneofficial,These ads ran without a disclaimer,≤100,1
102933592779252,Spf-022,These ads ran without a disclaimer,≤100,1
106368389105608,laacertijos,These ads ran without a disclaimer,≤100,1
7243996982,Voices of Youth,These ads ran without a disclaimer,≤100,1
109191405037154,shyraclode,These ads ran without a disclaimer,≤100,1
106430408579312,Mohammed bin Rashid Al Maktoum Global Water Award,These ads ran without a disclaimer,≤100,3
101113388792109,tar_dior,These ads ran without a disclaimer,≤100,1
100964178937872,hamed.karam1,These ads ran without a disclaimer,≤100,1
114773698161530,Kalinka International,These ads ran without a disclaimer,≤100,1
241954343137711,B-Lwendo,These ads ran without a disclaimer,≤100,1
113112724916083,Clean Air Fund,These ads ran without a disclaimer,≤100,1
107551834537074,Caroline Joy Clarke,These ads ran without a disclaimer,≤100,1
150830641743673,Tomplay,These ads ran without a disclaimer,≤100,2
106881482297981,Six-04,These ads ran without a disclaimer,≤100,1
274122625973157,World Federation of Neurology - WFN,These ads ran without a disclaimer,≤100,1
105656222495466,El28,These ads ran without a disclaimer,≤100,1
112334190121764,"Fight Racism, Fight Imperialism: UEA",These ads ran without a disclaimer,≤100,2
104270849386733,Dgdxj-1496,These ads ran without a disclaimer,≤100,1
174282334305960,Biografrica,These ads ran without a disclaimer,≤100,1
110182645488193,thebookofsammy,These ads ran without a disclaimer,≤100,1
105728695286283,الشرق للأخبار - السودان,These ads ran without a disclaimer,≤100,3
436257356742204,DSN,These ads ran without a disclaimer,≤100,1
106918888863637,Veterinary Sciences MDPI,These ads ran without a disclaimer,≤100,1
1821918684588171,ADNAN Travel LTD,These ads ran without a disclaimer,≤100,1
2070004889883176,我們愛追劇,These ads ran without a disclaimer,≤100,1
261172420562868,Antonio Jose Guzman,These ads ran without a disclaimer,≤100,2
100949305633793,Silent_High Quality113-V,These ads ran without a disclaimer,≤100,3
534113423292108,International Marine Mammal Conservation Society,These ads ran without a disclaimer,≤100,1
111390488120052,Holcomb Energy Systems,These ads ran without a disclaimer,≤100,1
300800387392,Пласт - український скаутинг,These ads ran without a disclaimer,≤100,1
101420422543389,Mes Reading,These ads ran without a disclaimer,≤100,1
100243932493620,The Hollywood Game,These ads ran without a disclaimer,≤100,2
108338745334784,Full Disclosure,These ads ran without a disclaimer,≤100,3
255147924536480,CONTRACEPT,These ads ran without a disclaimer,≤100,1
135632936529206,"Orphan Support International, Inc. (OSI, Inc.)",These ads ran without a disclaimer,≤100,1
110380628559949,Trendy Opportunities Hub,These ads ran without a disclaimer,≤100,1
103507541909814,Paulo Figueiredo,These ads ran without a disclaimer,≤100,2
101184992810012,Patricia Edwin,These ads ran without a disclaimer,≤100,1
101378072792091,Akx-113-22,These ads ran without a disclaimer,≤100,1
851810048541117,APSGospel,These ads ran without a disclaimer,≤100,1
108824048812236,KK-31,These ads ran without a disclaimer,≤100,1
141271779363886,Christian Harfouche,These ads ran without a disclaimer,≤100,3
109063332112527,travelguyadam,These ads ran without a disclaimer,≤100,1
117802044528070,Cinq-06,These ads ran without a disclaimer,≤100,1
1619750308272046,Startup Network Europe,These ads ran without a disclaimer,≤100,2
108507738437832,Pray for Ukraine,These ads ran without a disclaimer,≤100,2
103086799252465,YOUTH TALKS,These ads ran without a disclaimer,≤100,2
109116271556490,Fun Read,These ads ran without a disclaimer,≤100,1
338205530623,قناة الحوار - Alhiwar TV,These ads ran without a disclaimer,≤100,2
1767096530199949,Zhejiang University,These ads ran without a disclaimer,≤100,3
105012451157797,Uniathena - Short Courses,These ads ran without a disclaimer,≤100,1
109350541206682,Myanmar Witness,These ads ran without a disclaimer,≤100,1
101782866045184,History Buff,These ads ran without a disclaimer,≤100,4
164552773417098,Stories Of Hope,These ads ran without a disclaimer,≤100,1
115121535188191,Economist Impact events,These ads ran without a disclaimer,≤100,2
100909049234182,Guitaria,These ads ran without a disclaimer,≤100,1
104830499126288,Mania Traver 1,These ads ran without a disclaimer,≤100,1
105556571742125,Traveler Dreams Summer,These ads ran without a disclaimer,≤100,1
113909224980171,Gihad Hamza,These ads ran without a disclaimer,≤100,9
153687711327670,Clean Cooking Alliance,These ads ran without a disclaimer,≤100,4
113154531881219,Popular novel,These ads ran without a disclaimer,≤100,1
102067279334426,Qrscanner-10,These ads ran without a disclaimer,≤100,1
105732107595236,mr.5more,These ads ran without a disclaimer,≤100,1
1302059039869141,Ala Fekra,These ads ran without a disclaimer,≤100,1
412843900553,Linköping Science Park,These ads ran without a disclaimer,≤100,1
102892139109002,सुलैमान के नीतिवचनों से बुद्धि,These ads ran without a disclaimer,≤100,3
111516430758120,MOTE Foundation,These ads ran without a disclaimer,≤100,1
1422513341405155,T.A.Y,These ads ran without a disclaimer,≤100,1
748564438847574,Vue Storefront,These ads ran without a disclaimer,≤100,1
117226101279459,Jc-29,These ads ran without a disclaimer,≤100,1
124545280124,Mike Dooley,These ads ran without a disclaimer,≤100,1
743015902403463,MexInk,These ads ran without a disclaimer,≤100,1
125913021234978,Fifi Fiavi Kwetey,These ads ran without a disclaimer,≤100,1
100265109304136,Pon Reading,These ads ran without a disclaimer,≤100,1
103262481273356,ADNAFRICA,These ads ran without a disclaimer,≤100,2
107247862177071,Funnyeffect,These ads ran without a disclaimer,≤100,1
103238381989283,Cathay Manufacturing Corp.,These ads ran without a disclaimer,≤100,1
102763451168445,CGTN Global Watch,These ads ran without a disclaimer,≤100,1
1701764600092312,Best Crowdfunding Projects,These ads ran without a disclaimer,≤100,1
428219663966000,월간 중국,These ads ran without a disclaimer,≤100,2
112480938779166,Kakande Ministries,These ads ran without a disclaimer,≤100,1
108399335389115,keelkaa,These ads ran without a disclaimer,≤100,1
1996858746995628,Allentown NAACP,These ads ran without a disclaimer,≤100,1
435381440344317,Dylan Ogline,These ads ran without a disclaimer,≤100,5
1307651385928934,CRRC  Corporation Ltd.,These ads ran without a disclaimer,≤100,6
110066441709155,News and Viral Stories,These ads ran without a disclaimer,≤100,1
102538244806470,Tabernacle Of Ambassadors For Christ - “Arena Of Solutions”,These ads ran without a disclaimer,≤100,1
104615251826387,Indiana Top Real Estate,These ads ran without a disclaimer,≤100,1
169049686471020,Epidemic Sound,These ads ran without a disclaimer,≤100,1
392568133934269,The Conqueror Root,These ads ran without a disclaimer,≤100,1
100890311959885,History Chronicle - Stories,These ads ran without a disclaimer,≤100,1
106892605147252,Travel Cert Pty Ltd,These ads ran without a disclaimer,≤100,1
111101718592465,Wsp43,These ads ran without a disclaimer,≤100,1
332166993641234,Animal Channel,These ads ran without a disclaimer,≤100,1
101702456230899,Z-79-clean,These ads ran without a disclaimer,≤100,1
195884477489973,Stop Hunger,These ads ran without a disclaimer,≤100,2
103818991976100,Geopolitics Press,These ads ran without a disclaimer,≤100,1
107770042253735,Youwei-015,These ads ran without a disclaimer,≤100,1
108978698137041,natashabensonwildlifephoto,These ads ran without a disclaimer,≤100,1
329728337486756,Financial Insight Zambia,These ads ran without a disclaimer,≤100,1
100951056180705,My Sustainable Classroom,These ads ran without a disclaimer,≤100,1
106705804357319,Bluetti Global,These ads ran without a disclaimer,≤100,1
101876959658669,burnwomanburn,These ads ran without a disclaimer,≤100,1
100334235761836,JMHeatherly,These ads ran without a disclaimer,≤100,1
109972621324699,Artery,These ads ran without a disclaimer,≤100,1
276490482462006,Northern Miner,These ads ran without a disclaimer,≤100,1
112087860509044,Carlinhos Souza,These ads ran without a disclaimer,≤100,4
110919974897108,SH,These ads ran without a disclaimer,≤100,2
128322628212,Falling Walls,These ads ran without a disclaimer,≤100,2
613856705773755,marcusblock29,These ads ran without a disclaimer,≤100,1
101988962610490,Spread The Good,These ads ran without a disclaimer,≤100,1
127624623756711,Eclectic Histories,These ads ran without a disclaimer,≤100,1
1637035479846301,That Ewe Gal,These ads ran without a disclaimer,≤100,1
251630228879,CBE International,These ads ran without a disclaimer,≤100,1
112192393947217,Cleanup: Phone Storage Cleaner,These ads ran without a disclaimer,≤100,2
574493653232980,Narayan Patel MLA,These ads ran without a disclaimer,≤100,1
112938257289050,Ending GBV Conference,These ads ran without a disclaimer,≤100,1
103441975856310,File-9/14-1,These ads ran without a disclaimer,≤100,1
6737598565,Emmanuel Jal,These ads ran without a disclaimer,≤100,1
109263998400998,Pik Stories,These ads ran without a disclaimer,≤100,2
102499515539356,Reference Web,These ads ran without a disclaimer,≤100,4
100989286088085,Door To Door Travel - CA,These ads ran without a disclaimer,≤100,1
107891262053576,__.charlottebliss,These ads ran without a disclaimer,≤100,2
104230201296909,Stoked&Woke Clothing,These ads ran without a disclaimer,≤100,1
174171286017363,The Sister Accord,These ads ran without a disclaimer,≤100,1
805599286149620,GOLD Midwifery Online Conference,These ads ran without a disclaimer,≤100,1
115007805938419,Trading Draft,These ads ran without a disclaimer,≤100,1
385090562302797,Hayat Life,These ads ran without a disclaimer,≤100,1
105880586122273,ARMAL,These ads ran without a disclaimer,≤100,2
111071888245208,NewGlobe,These ads ran without a disclaimer,≤100,1
116279501426607,SA Studio,These ads ran without a disclaimer,≤100,1
100187822111272,Our Funny Little Site Online,These ads ran without a disclaimer,≤100,1
358843099427,"Krista Neher - Speaker, Author, Trainer, Entrepreneur",These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,38
110014871862485,Light03,These ads ran without a disclaimer,≤100,5
89529786318,Elizabeth Glaser Pediatric AIDS Foundation,These ads ran without a disclaimer,≤100,3
104785792719687,Lifestyle & DIY,These ads ran without a disclaimer,≤100,1
303624683019094,HACEY's Health Initiative,These ads ran without a disclaimer,≤100,2
454282271339919,Đài Phát thanh Quốc tế Trung Quốc,These ads ran without a disclaimer,≤100,1
148625584773,Black Bobby,These ads ran without a disclaimer,≤100,3
112956780842178,Syed Adnan Safeer,These ads ran without a disclaimer,≤100,2
100781969305188,MARD,These ads ran without a disclaimer,≤100,1
103348618401607,rickspiazzy,These ads ran without a disclaimer,≤100,1
100486698765192,Money & Investing,These ads ran without a disclaimer,≤100,3
190328352596716,JAMG Partner,These ads ran without a disclaimer,≤100,1
117745017925599,gilbert.and.rubeus,These ads ran without a disclaimer,≤100,1
2804114499602956,mesmerizingglam,These ads ran without a disclaimer,≤100,1
1548871702035547,Університет імені Альфреда Нобеля,These ads ran without a disclaimer,≤100,1
247293985334738,The Master's Academy International,These ads ran without a disclaimer,≤100,1
228336613704884,Lineneen,These ads ran without a disclaimer,≤100,1
418562605338093,Different Shade of Black Thoughts LLC,These ads ran without a disclaimer,≤100,1
100451442088817,BERNA Media Production,These ads ran without a disclaimer,≤100,2
1999866856913740,Fabio Maccagnan - Metodo Toddler,These ads ran without a disclaimer,≤100,1
111761288849039,Castello di Rivoli Museo d'Arte Contemporanea,These ads ran without a disclaimer,≤100,1
1408811202692347,Child Online Africa,These ads ran without a disclaimer,≤100,1
110801621384243,R_group2_1018_03,These ads ran without a disclaimer,≤100,1
102204844701925,الشرق للأخبار - سوريا,These ads ran without a disclaimer,≤100,3
268453713263986,Passive House Bulgaria,These ads ran without a disclaimer,≤100,1
113052565228786,gatewaytodubai,These ads ran without a disclaimer,≤100,1
270489126793,Energy Globe Award,These ads ran without a disclaimer,≤100,1
103755308399081,Pan-Africanism,These ads ran without a disclaimer,≤100,1
108607351041275,FAB Group,These ads ran without a disclaimer,≤100,3
104862132453152,Mississippi003,These ads ran without a disclaimer,≤100,1
101989109201372,"This is Princeton, MN",These ads ran without a disclaimer,≤100,1
116276158090585,Business & Finances,These ads ran without a disclaimer,≤100,1
100876935113064,Rhett Haney,These ads ran without a disclaimer,≤100,1
214325065430084,ADATA,These ads ran without a disclaimer,≤100,1
304597380036052,Simulizi Za The Bold,These ads ran without a disclaimer,≤100,2
113909325027754,thehtafrica,These ads ran without a disclaimer,≤100,1
103924515272667,The Great illuminati,These ads ran without a disclaimer,≤100,1
102454388760688,Kids101,These ads ran without a disclaimer,≤100,1
134806336377561,JEPPY INC,These ads ran without a disclaimer,≤100,1
103486405407498,Visit Danzhou,These ads ran without a disclaimer,≤100,1
104238915656696,Kab_Z4,These ads ran without a disclaimer,≤100,1
110764337005696,CWE Lao,These ads ran without a disclaimer,≤100,1
109858815168457,"Arsenal FC - Latest news, transfer gossip and insight",These ads ran without a disclaimer,≤100,1
105833778275546,中國聲音,These ads ran without a disclaimer,≤100,1
