Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
290881691011354,Andreas Schieder,These ads ran without a disclaimer,≤100,1
108320138478901,Virginians for Children First,These ads ran without a disclaimer,≤100,1
760185027711926,Scientific Feed,These ads ran without a disclaimer,≤100,2
102188471226483,Tatyana Suvorova,These ads ran without a disclaimer,≤100,1
100338301547923,Instantly Modern,These ads ran without a disclaimer,≤100,9
107714748645793,Big Buzz,These ads ran without a disclaimer,≤100,3
118083989599757,The Independent Lifestyler,These ads ran without a disclaimer,≤100,2
105686442303512,CTGI,These ads ran without a disclaimer,≤100,4
108510577730191,Belarus Women's Foundation,These ads ran without a disclaimer,≤100,1
2304645696263363,Straw Of Steel,These ads ran without a disclaimer,≤100,4
101351691906645,The Primary Market - News,These ads ran without a disclaimer,≤100,2
112098881502438,Dewscots,These ads ran without a disclaimer,≤100,1
109460255774283,"Soi Dog Foundation Schweiz, Deutschland, Österreich",These ads ran without a disclaimer,≤100,1
315543515306,Jing Daily,These ads ran without a disclaimer,≤100,2
101246292115516,oceancare.international,These ads ran without a disclaimer,≤100,2
486324651440186,Plastic Bank,These ads ran without a disclaimer,≤100,1
109940960474466,Channel 2,These ads ran without a disclaimer,≤100,2
101616782888805,Travel Away,These ads ran without a disclaimer,≤100,1
112862210622319,Fatima Šušnjar,These ads ran without a disclaimer,≤100,1
111947014048712,henrycastrophotographer,These ads ran without a disclaimer,≤100,1
108434125140231,Pon Stories,These ads ran without a disclaimer,≤100,1
1683096418584183,Virgin Hyperloop,These ads ran without a disclaimer,≤100,1
100355922258916,Doprinters I love LGBT,These ads ran without a disclaimer,≤100,1
104006988977446,Эффективное управление памятью,These ads ran without a disclaimer,≤100,1
504064872986489,Africa Miranda,These ads ran without a disclaimer,≤100,1
113282181277031,Crispy Zebra,These ads ran without a disclaimer,≤100,1
1707176482914560,MarathonVirtual.org,These ads ran without a disclaimer,≤100,1
337443939667402,Comptoir des Millésimes,These ads ran without a disclaimer,≤100,1
1031252840248380,Soms Films,These ads ran without a disclaimer,≤100,1
1029089810563710,Lena Valenová,These ads ran without a disclaimer,≤100,1
290001408137863,CRAFT,These ads ran without a disclaimer,≤100,1
108150681091683,"Hottest Athletes, Shirtless, VPL, Bubble Butt",These ads ran without a disclaimer,≤100,1
107058455277152,Stop War,These ads ran without a disclaimer,≤100,1
171586954606267,"Fuji Electric Co., Ltd.",These ads ran without a disclaimer,≤100,2
109167028757642,Magic1418-01,These ads ran without a disclaimer,≤100,1
310800519298703,Безголовий Лось,These ads ran without a disclaimer,≤100,1
371847940066974,Pěnové sklo Refaglass,These ads ran without a disclaimer,≤100,1
102044408391498,Insure Our Future,These ads ran without a disclaimer,≤100,1
172898729389773,Psychoanalysis and Politics,These ads ran without a disclaimer,≤100,1
158981418104763,Tbulks Tv,These ads ran without a disclaimer,≤100,1
105353831842790,Titania,These ads ran without a disclaimer,≤100,1
1669470583334879,Hund Hund,These ads ran without a disclaimer,≤100,2
106786598824719,歷史趣談,These ads ran without a disclaimer,≤100,1
129852587856326,Елена Логвиненко,These ads ran without a disclaimer,≤100,1
100954761298205,frontline.mk,These ads ran without a disclaimer,≤100,1
102902218681360,Hawaiianshirt.top,These ads ran without a disclaimer,≤100,1
172163169534638,Mad-Hop,These ads ran without a disclaimer,≤100,2
134061403121399,Xomtom Orson,These ads ran without a disclaimer,≤100,1
102823661621629,Coopérative France Journal Luxembourg,These ads ran without a disclaimer,≤100,1
105570188070018,Yugto,These ads ran without a disclaimer,≤100,3
100136869328198,Hyosung Worldwide,These ads ran without a disclaimer,≤100,1
592030470862728,Dräger Fire,These ads ran without a disclaimer,≤100,1
1853323038246044,Constantine Chesire,These ads ran without a disclaimer,≤100,2
583477448472521,Ocean Blue Dinghies,These ads ran without a disclaimer,≤100,1
101209144022588,Jon Sorensen,These ads ran without a disclaimer,≤100,4
1866840053538838,Eurasian States in Transition - EAST Research Center,These ads ran without a disclaimer,≤100,2
8057376739,The Nature Conservancy,The Nature Conservancy,≤100,1
163295937031815,Linh Nga,These ads ran without a disclaimer,≤100,1
109206837658726,Gaiamika atelier,These ads ran without a disclaimer,≤100,1
166151433573160,Modena Cento Ore,These ads ran without a disclaimer,≤100,1
100247219402175,The Clever Protagonist,These ads ran without a disclaimer,≤100,2
101376965033041,BSSF/Belarusian Sport Solidarity Foundation,These ads ran without a disclaimer,≤100,3
102500261801108,Der Kosova Albaner,These ads ran without a disclaimer,≤100,1
109850201576702,Discover Harbin,These ads ran without a disclaimer,≤100,1
330349607721258,The Bateleurs,These ads ran without a disclaimer,≤100,1
474588795895313,Getafe C.F.,These ads ran without a disclaimer,≤100,2
100795428039065,mananapinheiro,These ads ran without a disclaimer,≤100,1
2282241388670058,Ubuntoo,These ads ran without a disclaimer,≤100,1
104922835056334,GO-y u g t o book-3,These ads ran without a disclaimer,≤100,2
102962195574342,Best App to have fun,These ads ran without a disclaimer,≤100,1
112281378808452,mamidu.pl - drukarnia i producent tkanin oraz dzianin.,These ads ran without a disclaimer,≤100,1
220832481274508,Premier League,These ads ran without a disclaimer,≤100,2
113546554489501,Foody Reading,These ads ran without a disclaimer,≤100,1
114552160327078,PsEduca,These ads ran without a disclaimer,≤100,1
108355231797920,Solární elektrárny,These ads ran without a disclaimer,≤100,1
108957242065834,Notionnovel,These ads ran without a disclaimer,≤100,1
102792385700742,Help Ua,These ads ran without a disclaimer,≤100,2
1446183472176528,Loup de Remise,These ads ran without a disclaimer,≤100,7
108267518389982,Ragendorf - Zwergschnauzer Kennel,These ads ran without a disclaimer,≤100,1
105539928274817,SocialGifts,These ads ran without a disclaimer,≤100,1
745017752338553,Acute Art,These ads ran without a disclaimer,≤100,4
121802091214061,MODA Fashion Exhibitions,These ads ran without a disclaimer,≤100,2
232918424011129,Viktor&Rolf Fragrances,These ads ran without a disclaimer,≤100,1
108337590526147,GOOXM,These ads ran without a disclaimer,≤100,1
482505032487345,Live Unlimited PKU,These ads ran without a disclaimer,≤100,1
106139274744644,MUNSCR,These ads ran without a disclaimer,≤100,1
55722708148,United States Parachute Association - USPA,These ads ran without a disclaimer,≤100,1
105446428960521,vibella_ua,These ads ran without a disclaimer,≤100,1
0,Instagram User 6484090081,These ads ran without a disclaimer,≤100,1
436853796748967,Eckhard Besuden,These ads ran without a disclaimer,≤100,1
108102705165080,Stop War,These ads ran without a disclaimer,≤100,1
1050435901671957,PM Saari,These ads ran without a disclaimer,≤100,1
105411434290549,Antropocenomusic,These ads ran without a disclaimer,≤100,1
100771065462417,UNIFYD,These ads ran without a disclaimer,≤100,1
1760833090705551,Snooker Aces ᴴᴰ,These ads ran without a disclaimer,≤100,1
261592670887745,SINthetik Messiah,These ads ran without a disclaimer,≤100,1
149774505203876,Radio Biafra,These ads ran without a disclaimer,≤100,1
101395945155599,Camellia Print - Amazing Gift,These ads ran without a disclaimer,≤100,1
135628079908793,IN SITU - European Platform for Artistic Creation in Public Space,These ads ran without a disclaimer,≤100,1
136014809750770,International Volunteer HQ,These ads ran without a disclaimer,≤100,2
318920355442729,New Tees,These ads ran without a disclaimer,≤100,1
540586872792397,The Jerusalem Post - Christian World,These ads ran without a disclaimer,≤100,1
1686829831567389,SHAHD,These ads ran without a disclaimer,≤100,1
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100,3
1682783188529591,Webnauts,These ads ran without a disclaimer,≤100,2
107414601684836,Willie Mack,These ads ran without a disclaimer,≤100,1
105584322074510,lenaatroshchenko,These ads ran without a disclaimer,≤100,1
103653034325640,Watching TV Now,These ads ran without a disclaimer,≤100,1
128323707185817,deVere Group,These ads ran without a disclaimer,≤100,3
107443581752203,Get In Gear,These ads ran without a disclaimer,≤100,1
110303024172306,Breaking News,These ads ran without a disclaimer,≤100,1
167728119929632,Che Guevara,These ads ran without a disclaimer,≤100,1
2065787143733742,Driving Fun & Family Car Reviews,These ads ran without a disclaimer,≤100,1
114520504590182,Nandyala Hospitals,These ads ran without a disclaimer,≤100,1
114568821748370,Ctolen Shop,These ads ran without a disclaimer,≤100,1
121383634539057,Ikariam,These ads ran without a disclaimer,≤100,5
100759235640702,That's Y,These ads ran without a disclaimer,≤100,6
610637186067086,FutureProofing Healthcare,These ads ran without a disclaimer,≤100,1
101856795242884,Reports on China,These ads ran without a disclaimer,≤100,1
114398131525316,Sl,These ads ran without a disclaimer,≤100,1
123557504168649,Verstka Media,These ads ran without a disclaimer,≤100,3
109480341693947,SMART Medical Aid,These ads ran without a disclaimer,≤100,2
102423094813153,Robotina,These ads ran without a disclaimer,≤100,1
272328039610935,Terraforma,These ads ran without a disclaimer,≤100,1
127819237083055,yousifalharbi,These ads ran without a disclaimer,≤100,1
194462931395734,Beyond Three Bridges Travel Blog,These ads ran without a disclaimer,≤100,1
222952437564344,Tech Point,These ads ran without a disclaimer,≤100,1
116172715684966,AJ360 الجزيرة 360,These ads ran without a disclaimer,≤100,1
156151560990,"World Creativity and Innovation Day, April 21 and Week April 15 -21 Global",These ads ran without a disclaimer,≤100,1
115426098560064,absoluteBLACK,These ads ran without a disclaimer,≤100,1
106409538244845,Français au Canada,These ads ran without a disclaimer,≤100,1
864782036884201,Akademia Wychowania,These ads ran without a disclaimer,≤100,7
104305092258023,Modernizationary,These ads ran without a disclaimer,≤100,1
100602165237907,Substantial Living,These ads ran without a disclaimer,≤100,1
100264745484947,Spa Land,These ads ran without a disclaimer,≤100,1
201188456744251,Tema Time,These ads ran without a disclaimer,≤100,1
109761230700358,Luckcora.,These ads ran without a disclaimer,≤100,1
132063330852831,Humanitarian Bank,These ads ran without a disclaimer,≤100,1
109391611194687,Lada Lan,These ads ran without a disclaimer,≤100,4
769095856453652,Axel Arigato,These ads ran without a disclaimer,≤100,1
104958322374015,Psiholog_SMD,These ads ran without a disclaimer,≤100,1
100285771440332,ads.bid,These ads ran without a disclaimer,≤100,1
13581348916,Premier Guitar,These ads ran without a disclaimer,≤100,1
706797669741905,Aquobex Technologies,These ads ran without a disclaimer,≤100,1
1731679183749698,"Web Solutions Factory - разработка сайтов, SEO, SMM",These ads ran without a disclaimer,≤100,2
167154977630,Südwest Presse,These ads ran without a disclaimer,≤100,2
171090380838,Daily Maverick,These ads ran without a disclaimer,≤100,1
205190646174575,TOAST,These ads ran without a disclaimer,≤100,1
272455946581347,Vargas Consultancy,These ads ran without a disclaimer,≤100,1
105618258917544,Military Power,These ads ran without a disclaimer,≤100,1
579218015834979,Trauma Research Foundation,These ads ran without a disclaimer,≤100,1
113013077228994,CZ,These ads ran without a disclaimer,≤100,4
31948416593,New York Film Academy,These ads ran without a disclaimer,≤100,1
116934494636757,Nifty News,These ads ran without a disclaimer,≤100,4
102245370126806,Luis Felipe Tilleria,These ads ran without a disclaimer,≤100,1
119582258127974,Nayib Bukele,These ads ran without a disclaimer,≤100,1
209009417582,Father Peyton Centre Ireland,These ads ran without a disclaimer,≤100,1
109023681553283,Branislav Toma,These ads ran without a disclaimer,≤100,1
800025433467347,LONGi Solar,These ads ran without a disclaimer,≤100,1
281985151919772,Siemens Careers,These ads ran without a disclaimer,≤100,1
114353123445017,EYD,These ads ran without a disclaimer,≤100,1
269426227293823,Egodada,These ads ran without a disclaimer,≤100,4
102262874902071,bethgintnerart,These ads ran without a disclaimer,≤100,1
108245017766966,Madinah US,These ads ran without a disclaimer,≤100,2
107113434028372,Unofficial/ Tom Holland,These ads ran without a disclaimer,≤100,1
108502268507378,Debic,These ads ran without a disclaimer,≤100,1
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100,3
1950199211871159,Malta Pride,These ads ran without a disclaimer,≤100,1
107345144221720,Mira,These ads ran without a disclaimer,≤100,2
284649071387754,Ulysse Tif,These ads ran without a disclaimer,≤100,2
841229052633880,Center for Strategy and Development-CSD,These ads ran without a disclaimer,≤100,1
2019350734958507,Human Harmony Nepal,These ads ran without a disclaimer,≤100,1
101202352602558,Syncbox,These ads ran without a disclaimer,≤100,1
115121643191621,Poplus.store02,These ads ran without a disclaimer,≤100,1
100650512718131,DW Новости,These ads ran without a disclaimer,≤100,1
105893104796114,Palinedrome,These ads ran without a disclaimer,≤100,1
106874715839852,Goodteacherlife,These ads ran without a disclaimer,≤100,3
1353781651630864,UCUC,These ads ran without a disclaimer,≤100,1
104991431767469,We Love Dogs,These ads ran without a disclaimer,≤100,3
112028076141452,Rah Parcham راه پرچم,These ads ran without a disclaimer,≤100,4
109301853017567,Энергия из отходов. Мусоросжигательный завод,These ads ran without a disclaimer,≤100,1
107621280886648,Musíme si pomáhat v Plzni,These ads ran without a disclaimer,≤100,1
199224137366028,Teemway Industrial Ltd,These ads ran without a disclaimer,≤100,2
105741447463145,ITS International,These ads ran without a disclaimer,≤100,1
1608388002747239,Huawei FusionSolar,These ads ran without a disclaimer,≤100,1
112660488153374,Lif_efulpatiy,These ads ran without a disclaimer,≤100,1
472161542840991,RedMed,These ads ran without a disclaimer,≤100,1
179307472725958,EU-Russia Legal Dialogue,These ads ran without a disclaimer,≤100,3
190580213047089,Business Room,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,3
114168976668242,Common - Med Project,These ads ran without a disclaimer,≤100,2
109659388792062,Carpenter Clinton Donald,These ads ran without a disclaimer,≤100,2
136255740428573,Diana.R,These ads ran without a disclaimer,≤100,1
106543767709864,Hear My Voice-Women's Network,These ads ran without a disclaimer,≤100,1
255256008325797,Pull The Plug Patches,These ads ran without a disclaimer,≤100,1
338273459618050,Aid For Disabled Empowerment Missionaries,These ads ran without a disclaimer,≤100,1
370717746440398,La Maraña,These ads ran without a disclaimer,≤100,1
496007773748128,Aurora Baréalisse Marketing,These ads ran without a disclaimer,≤100,1
219238769884,MIJARC Europe,These ads ran without a disclaimer,≤100,1
1509055149386684,A11 Sports Management,These ads ran without a disclaimer,≤100,1
2245716482173249,Eternal Beautys,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,1
113664791341291,Occasionalm,These ads ran without a disclaimer,≤100,1
1747020855571987,GERMIN,These ads ran without a disclaimer,≤100,2
110858415105575,Brush of Freedom,These ads ran without a disclaimer,≤100,2
166238250106755,FDI World Dental Federation,These ads ran without a disclaimer,≤100,2
102095034867607,Jeem Noon جيم نون,These ads ran without a disclaimer,≤100,2
107496981860047,Video Downloader,These ads ran without a disclaimer,≤100,1
173340009902396,Neuroneum,These ads ran without a disclaimer,≤100,1
115619300086317,"Smart Translator - OCR, photo-1",These ads ran without a disclaimer,≤100,1
245416135560300,Human Rights Tattoo,These ads ran without a disclaimer,≤100,1
536127276416291,Artifact,These ads ran without a disclaimer,≤100,1
105125084986761,Leymantos,These ads ran without a disclaimer,≤100,1
110642921587181,The Ukrainians,These ads ran without a disclaimer,≤100,1
1062057493852608,Tara Mandala,These ads ran without a disclaimer,≤100,1
137361912786039,Bill Clinton,These ads ran without a disclaimer,≤100,1
109452985104987,Officialjombo1,These ads ran without a disclaimer,≤100,1
101345951406817,超好看閲讀,These ads ran without a disclaimer,≤100,1
108863535839603,Learning English with Cambridge,These ads ran without a disclaimer,≤100,2
103787478021453,Лүндэгийн Наранбаатарыг дэмжигчид,These ads ran without a disclaimer,≤100,3
543786385637826,Fonoma,These ads ran without a disclaimer,≤100,2
262491330604824,Pearson Languages,These ads ran without a disclaimer,≤100,1
318920518153901,Bunting-Berkhamsted,These ads ran without a disclaimer,≤100,1
892364537561180,Дивись українське,These ads ran without a disclaimer,≤100,1
157424254113736,traveltalesworld2023,These ads ran without a disclaimer,≤100,1
322277311634083,First Ascent,These ads ran without a disclaimer,≤100,1
681281898679985,Маратон Варна 2024 - Marathon Varna 2024,These ads ran without a disclaimer,≤100,1
118271861357765,Story time,These ads ran without a disclaimer,≤100,1
100133042448587,Sneaker Toast Magazine,These ads ran without a disclaimer,≤100,1
293344850875660,"Columbia Gem House, Inc.",These ads ran without a disclaimer,≤100,1
315041942588620,Časopis Viktorin,These ads ran without a disclaimer,≤100,1
142493499719996,Council of Europe: civil participation,These ads ran without a disclaimer,≤100,1
114099570511084,Teleprogramma,These ads ran without a disclaimer,≤100,1
208219932540955,Eko Bývanie/Bydlení - ekobyvanie.sk,These ads ran without a disclaimer,≤100,1
106212182508242,Éstee Lauder Viet Nam 1,These ads ran without a disclaimer,≤100,2
105646628242035,Money Sense,These ads ran without a disclaimer,≤100,1
108045525173798,Kol Stories,These ads ran without a disclaimer,≤100,1
169868614821352,Ari,These ads ran without a disclaimer,≤100,1
260401648038890,Science101,These ads ran without a disclaimer,≤100,1
137030692821876,Susan Smith,These ads ran without a disclaimer,≤100,1
321828964687214,Fiestalonia Milenio,These ads ran without a disclaimer,≤100,1
112573741245442,discoverjiangxi,These ads ran without a disclaimer,≤100,1
103910264642781,Chilly Life,These ads ran without a disclaimer,≤100,1
100958229022058,Viral Spiral,These ads ran without a disclaimer,≤100,1
100342172628851,Project Management Develot,These ads ran without a disclaimer,≤100,1
107793425628824,Dominique Alves,These ads ran without a disclaimer,≤100,1
113700853366061,Blue Alien,These ads ran without a disclaimer,≤100,1
109048801406117,Rewire Trauma Therapy,These ads ran without a disclaimer,≤100,1
102057912815989,Magic1423-01,These ads ran without a disclaimer,≤100,1
192092260811678,ALCircle,These ads ran without a disclaimer,≤100,1
104286132447924,On Trendy,These ads ran without a disclaimer,≤100,1
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100,1
111264590297840,Martin Kovács Photography,These ads ran without a disclaimer,≤100,6
1789645774597952,Meyer Sound Europe,These ads ran without a disclaimer,≤100,1
119617513176067,Justice for Azerbaijan,These ads ran without a disclaimer,≤100,2
111909510650796,Rede Pelicano Brasil de Direitos Humanos,These ads ran without a disclaimer,≤100,1
108869007963624,Learnfly Skills,These ads ran without a disclaimer,≤100,1
185149939700,Mladiinfo,These ads ran without a disclaimer,≤100,1
1494770570823635,Pippi Mellone Sindaco,These ads ran without a disclaimer,≤100,1
150182398387006,Felixx Landscape Architects & Planners,These ads ran without a disclaimer,≤100,1
129075557117051,Gaia Education,These ads ran without a disclaimer,≤100,1
119972641420588,AO Foundation,These ads ran without a disclaimer,≤100,2
101388509327100,Extra famous,These ads ran without a disclaimer,≤100,1
125324110671539,saulgoodbr0,These ads ran without a disclaimer,≤100,1
120047168055722,Turkish Cymbals,These ads ran without a disclaimer,≤100,1
524386044429354,The Lesson,These ads ran without a disclaimer,≤100,1
2246529205563916,Natural Intelligence,These ads ran without a disclaimer,≤100,1
57373793897,RedR UK,These ads ran without a disclaimer,≤100,2
160705940653725,Wiener Festwochen,These ads ran without a disclaimer,≤100,1
101100812657831,Invest and Trade Africa,These ads ran without a disclaimer,≤100,1
109273458032908,Clumbr,These ads ran without a disclaimer,≤100,1
102884805104449,AI Technologies,These ads ran without a disclaimer,≤100,1
1216974131650148,Beijing Mutianyu Great Wall,These ads ran without a disclaimer,≤100,1
103172615751312,Switch2Zero,These ads ran without a disclaimer,≤100,4
1484212998554898,Playable,These ads ran without a disclaimer,≤100,1
100891128578284,Humanity On the Move,These ads ran without a disclaimer,≤100,1
174116812644146,Luxembourg Times,These ads ran without a disclaimer,≤100,1
453848665425228,Keneci Channel,These ads ran without a disclaimer,≤100,1
253151801790332,Աննա Կոստանյան / Anna Kostanyan,These ads ran without a disclaimer,≤100,1
107423650794384,Chronic & Beauty Inc.,These ads ran without a disclaimer,≤100,1
100785965770667,reno.photography_,These ads ran without a disclaimer,≤100,2
144004886450036,Воскресение в Воскресенье,These ads ran without a disclaimer,≤100,1
100390704961625,Immu Jet,These ads ran without a disclaimer,≤100,1
104368118164415,SekcjaRapu,These ads ran without a disclaimer,≤100,1
105243405715121,aka_streykatt,These ads ran without a disclaimer,≤100,1
203858973565193,Discovery Around You,These ads ran without a disclaimer,≤100,1
18812418320,Marie Claire Australia,These ads ran without a disclaimer,≤100,1
34440108608,Net Impact,These ads ran without a disclaimer,≤100,10
2198815130435777,Plastic Fischer,These ads ran without a disclaimer,≤100,1
875416892602372,164 Beatdown Crew,These ads ran without a disclaimer,≤100,1
1608089446177590,EU REGIO Interreg,These ads ran without a disclaimer,≤100,6
466057096744108,CNN Sport,These ads ran without a disclaimer,≤100,1
101011672709050,Visit World,These ads ran without a disclaimer,≤100,3
1186898548144348,Criocabin Taste Presentation,These ads ran without a disclaimer,≤100,1
2059805390793753,Oleh Havrylenko,These ads ran without a disclaimer,≤100,1
103730785006150,Mamazonka.ru,These ads ran without a disclaimer,≤100,1
106774006022127,מסע - Masa Israel Journey,These ads ran without a disclaimer,≤100,4
372760726893655,Rock Martin,These ads ran without a disclaimer,≤100,1
106394965482360,Pedro Cardoso,These ads ran without a disclaimer,≤100,1
188311137478,中時新聞網,These ads ran without a disclaimer,≤100,1
112873767211158,TPA Media GmbH,These ads ran without a disclaimer,≤100,1
100200532855012,Pyrpose,These ads ran without a disclaimer,≤100,1
120983614584749,Arribas Sintra Hotel,These ads ran without a disclaimer,≤100,1
101176145849214,Sensus Aero,These ads ran without a disclaimer,≤100,1
57299883825,Quarry,These ads ran without a disclaimer,≤100,1
110810867357631,Медиазона. Беларусь,These ads ran without a disclaimer,≤100,3
57322902081,Nottingham Trent University,These ads ran without a disclaimer,≤100,1
101040761830207,Shopping Days 4U,These ads ran without a disclaimer,≤100,1
337709993543410,MEILI,These ads ran without a disclaimer,≤100,1
115701718075834,Світ в твоїх руках,These ads ran without a disclaimer,≤100,1
1749680085311097,Design Bundles,These ads ran without a disclaimer,≤100,8
249542835725145,Сделай Тело,These ads ran without a disclaimer,≤100,1
169944993550666,Luwezi Kinshasa,These ads ran without a disclaimer,≤100,1
7619396355,David Guetta,These ads ran without a disclaimer,≤100,1
110584791401665,GeneZation Show,These ads ran without a disclaimer,≤100,2
839131319627314,LGBTstyle,These ads ran without a disclaimer,≤100,10
1518238828442298,Thomas Chaumontel Photographe,These ads ran without a disclaimer,≤100,1
171163390480055,Samson Rope Technologies,These ads ran without a disclaimer,≤100,2
102209136205175,Globe2day,These ads ran without a disclaimer,≤100,1
429144087597706,Omraam Mikhaël Aïvanhov,These ads ran without a disclaimer,≤100,1
101987405778195,Crispy Pepper,These ads ran without a disclaimer,≤100,1
381133715680368,Diario di Feifei - un viaggio nella cultura cinese,These ads ran without a disclaimer,≤100,1
102463961454021,Les filles de Gon,These ads ran without a disclaimer,≤100,1
1599989070237475,XPLAI,These ads ran without a disclaimer,≤100,1
227387863938380,Principality of Kaharagia,These ads ran without a disclaimer,≤100,1
113785477142986,Fundacja Tutaka,These ads ran without a disclaimer,≤100,1
105651998151076,Uqazart,These ads ran without a disclaimer,≤100,1
696730300526987,Muscat's Corruption Legacy,These ads ran without a disclaimer,≤100,10
106104837764937,Travel Fast,These ads ran without a disclaimer,≤100,1
112234750698228,AEV Charging,These ads ran without a disclaimer,≤100,1
100112321852817,AprendeOnline,These ads ran without a disclaimer,≤100,1
244669479276993,BB Company,These ads ran without a disclaimer,≤100,1
100590059516181,martino.leon.original,These ads ran without a disclaimer,≤100,1
652040758187882,Christy Ann Martine,These ads ran without a disclaimer,≤100,1
699486253464396,Cloud VPN- Speedy Secure Proxy-1,These ads ran without a disclaimer,≤100,1
114021982003563,Premier Unbelievable?,These ads ran without a disclaimer,≤100,1
1939985326124908,Hippie Freaks - Amzitee,These ads ran without a disclaimer,≤100,1
105110645463322,Time For Help,These ads ran without a disclaimer,≤100,1
1065990076933424,Noor Center / Masjid An-Noor - Wesleychapelmasjid,These ads ran without a disclaimer,≤100,1
1005622186128242,Komatsu Europe,These ads ran without a disclaimer,≤100,3
141000842608491,Falstaff Living,These ads ran without a disclaimer,≤100,1
305116906990763,Sahelia Solar Officiel,These ads ran without a disclaimer,≤100,1
103590738209058,Maria Clara,These ads ran without a disclaimer,≤100,1
111675408313515,Lisbon Energy Summit,These ads ran without a disclaimer,≤100,1
963278877051398,Advansor,These ads ran without a disclaimer,≤100,1
106838171806864,Goodwillard,These ads ran without a disclaimer,≤100,1
108217777504253,USA Sunmmerone,These ads ran without a disclaimer,≤100,1
115817327365557,Overcome Domestic Abuse,These ads ran without a disclaimer,≤100,1
106104631486988,Mounsiee Decor,These ads ran without a disclaimer,≤100,9
148548965168926,NSF,These ads ran without a disclaimer,≤100,1
102591285814215,Seamocks,These ads ran without a disclaimer,≤100,3
935272949850998,Korrekt Press,These ads ran without a disclaimer,≤100,1
107104324926493,"Yes, Huangpu！",These ads ran without a disclaimer,≤100,1
1520423234895880,Белсат по-русски,These ads ran without a disclaimer,≤100,2
105100135637811,Блог 1,These ads ran without a disclaimer,≤100,2
121693529673,Socialter,These ads ran without a disclaimer,≤100,1
126686317362835,The HALO Trust,These ads ran without a disclaimer,≤100,1
107408687674808,Ouate de Phoque,These ads ran without a disclaimer,≤100,1
105941935473569,Donna-spring.com,These ads ran without a disclaimer,≤100,1
638820659597919,Foire de Canton,These ads ran without a disclaimer,≤100,1
164468536953624,Watsi,These ads ran without a disclaimer,≤100,1
103630244563263,luboszincik,These ads ran without a disclaimer,≤100,1
130853400911409,Toyota Mobility Foundation,These ads ran without a disclaimer,≤100,4
111838538209430,Globe-green.de,These ads ran without a disclaimer,≤100,1
104404948072,Ema Arius,These ads ran without a disclaimer,≤100,1
109501631856985,Gencestyle,These ads ran without a disclaimer,≤100,3
105818154937157,Carbon Thieves,These ads ran without a disclaimer,≤100,1
101418535562588,Fab Crunch Fashionista,These ads ran without a disclaimer,≤100,1
105302191185695,Inesonthego,These ads ran without a disclaimer,≤100,2
682210865289941,Lisa Rich Music,These ads ran without a disclaimer,≤100,1
1819565454787447,The Digital Promise,These ads ran without a disclaimer,≤100,1
114549491265635,Р-Соin,These ads ran without a disclaimer,≤100,1
110492914152511,Витоша Студио,These ads ran without a disclaimer,≤100,2
110427138781843,31n1-0711,These ads ran without a disclaimer,≤100,1
120226814692997,Tikkun Global Family,These ads ran without a disclaimer,≤100,2
106522575738867,veg_enation,These ads ran without a disclaimer,≤100,1
104374676103450,My Feed Highlights,These ads ran without a disclaimer,≤100,1
108754304191495,USA Strong,These ads ran without a disclaimer,≤100,1
120223804387904,dailypositivityboost,These ads ran without a disclaimer,≤100,3
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,4
115457726491581,Valahia News English,These ads ran without a disclaimer,≤100,1
110690337020043,Orchidea,These ads ran without a disclaimer,≤100,1
114997777882415,European news,These ads ran without a disclaimer,≤100,1
100424635145301,My Cocoons,These ads ran without a disclaimer,≤100,2
101625679370344,Investing in the future,These ads ran without a disclaimer,≤100,1
0,Instagram User 1586392061,These ads ran without a disclaimer,≤100,1
1680652255497041,Task Force Contre l'Antisémitisme,These ads ran without a disclaimer,≤100,2
114719716603877,Vigoexpress,These ads ran without a disclaimer,≤100,1
102083895346649,OceanCare International,These ads ran without a disclaimer,≤100,2
105091448829680,Bat Reading,These ads ran without a disclaimer,≤100,1
105161532002438,Womanship,These ads ran without a disclaimer,≤100,1
109068941386020,LifestyleA2Z,These ads ran without a disclaimer,≤100,1
101070358743974,KnightBasearon,These ads ran without a disclaimer,≤100,1
106162792076324,Blossom G,These ads ran without a disclaimer,≤100,1
111018968125086,Trust Solar,These ads ran without a disclaimer,≤100,1
307694642696417,Gecko Motorcycle Imports,These ads ran without a disclaimer,≤100,1
124833944625012,"Sam Grundwerg, World Chairman of Keren Hayesod -UIA",These ads ran without a disclaimer,≤100,1
107296511084399,May truth with you,These ads ran without a disclaimer,≤100,1
109719561660757,No Fly Zone,These ads ran without a disclaimer,≤100,1
197604221042597,Hitha,These ads ran without a disclaimer,≤100,1
233967463346128,WageIndicator Foundation,These ads ran without a disclaimer,≤100,1
103076908751353,pableneu,These ads ran without a disclaimer,≤100,1
110551908226579,Let Ukraine Win,These ads ran without a disclaimer,≤100,3
385984542159566,IC Media,These ads ran without a disclaimer,≤100,1
