Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
101748782440708,Fesal Jaber,These ads ran without a disclaimer,≤100,1
107062070726196,shanawarafghan,These ads ran without a disclaimer,≤100,1
447178272144612,Udit Goenka,These ads ran without a disclaimer,≤100,3
237650313048963,China Admissions,These ads ran without a disclaimer,≤100,2
173508669380896,Ruby Cup,These ads ran without a disclaimer,≤100,3
110725714435464,Asian Feast,These ads ran without a disclaimer,≤100,1
1142386952587262,Bóng Đá 247,These ads ran without a disclaimer,≤100,1
632157370220293,Moomin Arabia,These ads ran without a disclaimer,≤100,2
386572868159912,Luis Ake,These ads ran without a disclaimer,≤100,1
102709385537966,World Nations Game,These ads ran without a disclaimer,≤100,1
112651864383243,Tatiteya.store,These ads ran without a disclaimer,≤100,1
360044337354953,台灣之星,These ads ran without a disclaimer,≤100,1
101266795952246,Meta History Museum of War,These ads ran without a disclaimer,≤100,1
102705865048257,燕銘時評,These ads ran without a disclaimer,≤100,1
110182645488193,thebookofsammy,These ads ran without a disclaimer,≤100,1
109383444817905,AmoMama Life,These ads ran without a disclaimer,≤100,2
103596184759436,还原事实真相,These ads ran without a disclaimer,≤100,1
307221073403767,森生 SenSheng,These ads ran without a disclaimer,≤100,1
181833875298049,全國中小企業總會,These ads ran without a disclaimer,≤100,1
426494220880660,The World Wide Foundation,These ads ran without a disclaimer,≤100,1
112257905059345,Big Globe Travel,These ads ran without a disclaimer,≤100,1
13589405885,World Monuments Fund,These ads ran without a disclaimer,≤100,1
110639924627538,All Rise Solar,These ads ran without a disclaimer,≤100,1
102963859006334,拾光姑娘Vian&Micy,These ads ran without a disclaimer,≤100,1
111514486085160,Podium Entertainment,These ads ran without a disclaimer,≤100,1
101962875816194,Harriet Lisa Chebet,These ads ran without a disclaimer,≤100,1
1401602706808096,Goodnight,These ads ran without a disclaimer,≤100,4
134871076537039,SWAROVSKI OPTIK Birding,These ads ran without a disclaimer,≤100,1
243385523091421,Competent Boards,These ads ran without a disclaimer,≤100,1
113109713573537,DARE Sportz,These ads ran without a disclaimer,≤100,4
127844267330383,Gastech Exhibition & Conference,These ads ran without a disclaimer,≤100,3
1102131306503756,مركز أصول العالمي - Osoul Global Center,These ads ran without a disclaimer,≤100,1
226340004415678,Hook and Net,These ads ran without a disclaimer,≤100,2
268566938322412,Members Only,These ads ran without a disclaimer,≤100,1
139834582550603,Airport Contraband Police,These ads ran without a disclaimer,≤100,1
100665788300098,Movies-aholic,These ads ran without a disclaimer,≤100,1
106828758240552,BIO성형 박동만  Dongman Park M.D,These ads ran without a disclaimer,≤100,1
205586468571,XTrade,These ads ran without a disclaimer,≤100,1
118811254812343,BollywoodHungama.com,These ads ran without a disclaimer,≤100,1
115976741364399,Talk 1st,These ads ran without a disclaimer,≤100,1
103253664825946,Souria Post - سوريا بوست,These ads ran without a disclaimer,≤100,4
149570188241473,財女jenny,These ads ran without a disclaimer,≤100,1
153769334995483,பாரதத்தில் புகலிடம் தேடும் இலங்கையர்கள்,These ads ran without a disclaimer,≤100,1
194844070539132,National AfterSchool Association (NAA),These ads ran without a disclaimer,≤100,1
116669058003433,Magic1674-04,These ads ran without a disclaimer,≤100,1
535481743222302,Rukia Publishing Book Promotions,These ads ran without a disclaimer,≤100,1
179270755847858,Arcanaut,These ads ran without a disclaimer,≤100,1
261897974459095,無所畏懼-拳擊館,These ads ran without a disclaimer,≤100,1
183157628381815,MK Flav Video,These ads ran without a disclaimer,≤100,1
100714475117485,Funny Tiktoks,These ads ran without a disclaimer,≤100,2
109012191496568,The Fabcrunch Media,These ads ran without a disclaimer,≤100,1
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,7
377652655427130,perlindungan Tenaga Kerja Migran Indonesia,These ads ran without a disclaimer,≤100,1
100413328754140,We Will Rank You podcast,These ads ran without a disclaimer,≤100,1
274394006605216,History A2Z Magazine,These ads ran without a disclaimer,≤100,3
760475460665012,77乳加/77品牌,These ads ran without a disclaimer,≤100,1
106132295753752,C301-13,These ads ran without a disclaimer,≤100,1
110333931764735,Smile Papers,These ads ran without a disclaimer,≤100,2
223511275252113,黑白先生,These ads ran without a disclaimer,≤100,1
108734111747385,Scarlet Rach,These ads ran without a disclaimer,≤100,1
240734989375,TemplateMonster.com,These ads ran without a disclaimer,≤100,1
307619925937720,ITC's Market Analysis Tools,These ads ran without a disclaimer,≤100,2
194515444584914,Global EverGreening Alliance,These ads ran without a disclaimer,≤100,1
1669833743301844,Patrice L. Delevoe Jr.,These ads ran without a disclaimer,≤100,1
103455475922544,張忠謀-台積電創始人,These ads ran without a disclaimer,≤100,1
1754956431459064,Intercept Brasil,These ads ran without a disclaimer,≤100,1
122101340546011835,SEVB,These ads ran without a disclaimer,≤100,1
100544025725451,Love Is Love,These ads ran without a disclaimer,≤100,1
141271779363886,Christian Harfouche,These ads ran without a disclaimer,≤100,3
113181338355658,Magic1674-05,These ads ran without a disclaimer,≤100,1
261822930353726,AI Pixel Art-US 03,These ads ran without a disclaimer,≤100,3
108759188706884,社團法人IPOWER培力學社 IPOWER Alliance,These ads ran without a disclaimer,≤100,1
101929466153082,Vmp-zz-18,These ads ran without a disclaimer,≤100,1
343786409509707,The East Gate,These ads ran without a disclaimer,≤100,3
110391991093645,Tannah for Brookes Union President '21/22,These ads ran without a disclaimer,≤100,1
103206778052620,luxbearsbylemonx,These ads ran without a disclaimer,≤100,1
105556571742125,Traveler Dreams Summer,These ads ran without a disclaimer,≤100,1
114233111293495,Brides And Maids,These ads ran without a disclaimer,≤100,1
110229248110220,Gethappyday - Magazine,These ads ran without a disclaimer,≤100,2
116907477960615,Anisur Rahman,These ads ran without a disclaimer,≤100,1
109363168231503,Broadway Flower,These ads ran without a disclaimer,≤100,2
106160288449540,Tilray Investor Relations - TLRY,These ads ran without a disclaimer,≤100,1
194649097066187,Patsadc1,These ads ran without a disclaimer,≤100,1
100237365603299,The House Candy,These ads ran without a disclaimer,≤100,2
380130412330537,Artist Saldivar del Pino,These ads ran without a disclaimer,≤100,1
104308531735241,Buygre-mall,These ads ran without a disclaimer,≤100,1
1542959742426755,LiT,These ads ran without a disclaimer,≤100,1
105841425476519,Daily Family Life,These ads ran without a disclaimer,≤100,1
50428070267,Utah Jazz,These ads ran without a disclaimer,≤100,8
563874810413260,JDL Street Art,These ads ran without a disclaimer,≤100,1
55757954259,artnet,These ads ran without a disclaimer,≤100,1
103966322417697,"Jiangxi, China",These ads ran without a disclaimer,≤100,1
102763451168445,CGTN Global Watch,These ads ran without a disclaimer,≤100,3
111462601349778,Something Special,These ads ran without a disclaimer,≤100,1
1569281086703978,Ted-Ielts,These ads ran without a disclaimer,≤100,1
204987412871030,小茶栽堂 Zenique,These ads ran without a disclaimer,≤100,1
296334033272,RT en Español,These ads ran without a disclaimer,≤100,1
223262144759631,The World Financial Review,These ads ran without a disclaimer,≤100,1
733290974106002,Smilewithyou,These ads ran without a disclaimer,≤100,1
116176328410964,KAL RIEMAN,These ads ran without a disclaimer,≤100,1
103202754781844,台中晶悅牙醫診所,These ads ran without a disclaimer,≤100,1
263267880881871,Farah Sedky- فرح صدقي,These ads ran without a disclaimer,≤100,1
191495590897988,Janusz Palikot,These ads ran without a disclaimer,≤100,1
113331882042566,Allan Deas Design,These ads ran without a disclaimer,≤100,1
110184911592175,Fifis Stories,These ads ran without a disclaimer,≤100,1
215013571970437,Juni Goh 吳峻逸,These ads ran without a disclaimer,≤100,1
100110599507064,Secret Top Aircraft,These ads ran without a disclaimer,≤100,1
110188031887948,Ayuk Ekwele,These ads ran without a disclaimer,≤100,1
149015411781771,寶鴻堂鐘表 PHT.Taiwan,These ads ran without a disclaimer,≤100,1
108141437612534,建運企業 Cleanseking可琳凱 德系防霾紗窗,These ads ran without a disclaimer,≤100,1
189269999292,Wärtsilä Corporation,These ads ran without a disclaimer,≤100,2
109559798237807,Dy_K18_1,These ads ran without a disclaimer,≤100,1
101918556022270,Đàm Minh Lộc Phát,These ads ran without a disclaimer,≤100,1
47608130833,Bibhu Mohapatra,These ads ran without a disclaimer,≤100,1
108499502045878,文茜世界週報 公益社團,These ads ran without a disclaimer,≤100,2
103954999479142,Bruno Donat,These ads ran without a disclaimer,≤100,1
622390311179612,وقف الأمة Ümmet Vakfı,These ads ran without a disclaimer,≤100,2
100627686021390,Qiu060703,These ads ran without a disclaimer,≤100,1
7258206754,Jeune Afrique,These ads ran without a disclaimer,≤100,2
102998939765184,Persian bms,These ads ran without a disclaimer,≤100,1
124275834112093,股市全芳位-李蜀芳,These ads ran without a disclaimer,≤100,1
111512855164069,Easy Scanner 1/11-3,These ads ran without a disclaimer,≤100,1
148280855208380,Members Plus Credit Union,These ads ran without a disclaimer,≤100,1
113856829977719,樂活大叔-施昇輝,These ads ran without a disclaimer,≤100,2
100429692515662,Mandala Eco-Village,These ads ran without a disclaimer,≤100,1
451356034970232,Angelic Reiki Light Healing,These ads ran without a disclaimer,≤100,1
118466921335767,洪明佑,These ads ran without a disclaimer,≤100,1
1126060947467307,Scatter HoldEm Poker,These ads ran without a disclaimer,≤100,1
179809162074717,吳.淡如-分享達人,These ads ran without a disclaimer,≤100,1
194476327278883,SGS,These ads ran without a disclaimer,≤100,2
106770584983585,加拿大移民就業平台,These ads ran without a disclaimer,≤100,1
107950472121210,紅姐當沖小日記,These ads ran without a disclaimer,≤100,1
481442475370677,World Internet Conference,These ads ran without a disclaimer,≤100,1
122125810793113,Gam Speeder,These ads ran without a disclaimer,≤100,1
297181427309914,Idea Genial,These ads ran without a disclaimer,≤100,1
110403504570986,包袱齋,These ads ran without a disclaimer,≤100,1
109018655001901,Iamlove.tv,These ads ran without a disclaimer,≤100,1
104179854944235,WasteRush.info,These ads ran without a disclaimer,≤100,2
112502030389108,The American Group,These ads ran without a disclaimer,≤100,1
105501448891284,HistoryVerse,These ads ran without a disclaimer,≤100,1
106332320900997,株式会社Medifellow,These ads ran without a disclaimer,≤100,1
107464615999205,Connor Franta,These ads ran without a disclaimer,≤100,1
2120508974650808,One Za'abeel,These ads ran without a disclaimer,≤100,1
110613033782762,"PBGEN Joselito Mencion Daniel, Ret.",These ads ran without a disclaimer,≤100,1
1910862999147140,Thu Travels,These ads ran without a disclaimer,≤100,1
146077545551792,Clariant,These ads ran without a disclaimer,≤100,1
116172715684966,AJ360 الجزيرة 360,These ads ran without a disclaimer,≤100,1
136428433091172,Tv5monde Asie Pacifique,These ads ran without a disclaimer,≤100,1
100680499084475,GDS Youth,These ads ran without a disclaimer,≤100,2
131952903330419,Short drama,These ads ran without a disclaimer,≤100,1
112283418029865,Milling & Baking News,These ads ran without a disclaimer,≤100,1
122701407787612,Yamaha Motor TW,These ads ran without a disclaimer,≤100,1
109726758720344,Mc01-21,These ads ran without a disclaimer,≤100,1
2241360989477891,台灣雄文堂,These ads ran without a disclaimer,≤100,1
103396841156332,不能沒有雙其淋,These ads ran without a disclaimer,≤100,1
100146858886646,Sol Reyna Girouard,These ads ran without a disclaimer,≤100,1
101474672367263,YouthxYouth,These ads ran without a disclaimer,≤100,3
297478896980164,월드잡플러스,These ads ran without a disclaimer,≤100,1
51300016841,Integral Life,These ads ran without a disclaimer,≤100,1
591353021224989,女性主義有事嗎,These ads ran without a disclaimer,≤100,1
337743806080547,Bhumi,These ads ran without a disclaimer,≤100,1
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100,1
747466908709332,Newamstar,These ads ran without a disclaimer,≤100,1
120814762807205,Mavis Mantey,These ads ran without a disclaimer,≤100,1
59272578195,BusinessBecause,These ads ran without a disclaimer,≤100,1
101105049294796,CNN Business Arabic الاقتصادية CNN,These ads ran without a disclaimer,≤100,1
108605114093938,DCF HQ Malaysia,These ads ran without a disclaimer,≤100,1
104045279013024,The Travel Protagonist,These ads ran without a disclaimer,≤100,1
162981220459598,Asociación de estudiantes peruanos en Francia - Asepef,These ads ran without a disclaimer,≤100,1
172350046891,Dr. Dons Buttons,These ads ran without a disclaimer,≤100,1
109570344012166,andreinarendon,These ads ran without a disclaimer,≤100,8
104028264269071,Corail,These ads ran without a disclaimer,≤100,1
105381115151541,신화,These ads ran without a disclaimer,≤100,1
598759717143820,台灣月嫂新職能教育訓練平台/專業月嫂養成/泌乳師培訓/美業技能/經絡舒壓課程,These ads ran without a disclaimer,≤100,1
1914785225460488,History All Day,These ads ran without a disclaimer,≤100,1
108272307215849,Invest Xiamen,These ads ran without a disclaimer,≤100,2
169098456873139,BESV,These ads ran without a disclaimer,≤100,1
108783691045902,Rant World,These ads ran without a disclaimer,≤100,1
106838601178794,Coffee Break,These ads ran without a disclaimer,≤100,2
385231258709204,Wazir ∆ Umerzai,These ads ran without a disclaimer,≤100,1
299604783228138,Kevin Ochoa,These ads ran without a disclaimer,≤100,1
596461787127777,Peter Szabo,These ads ran without a disclaimer,≤100,1
17216512182,Kero One,These ads ran without a disclaimer,≤100,1
180873735114862,顧奎國/名師講座,These ads ran without a disclaimer,≤100,1
1686829831567389,SHAHD,These ads ran without a disclaimer,≤100,3
1578316089122947,Ioana Gomoi,These ads ran without a disclaimer,≤100,1
128248674005949,368騎跡,These ads ran without a disclaimer,≤100,1
101010564641442,Maritime Engineering & Solutions,These ads ran without a disclaimer,≤100,1
110285422169793,Frieedom,These ads ran without a disclaimer,≤100,1
151609045347,Made-in-China.com,These ads ran without a disclaimer,≤100,3
108394404368560,WhiteAds,These ads ran without a disclaimer,≤100,1
102165764602445,Young World Federalists,These ads ran without a disclaimer,≤100,1
1679816622062247,Ellery Lee,These ads ran without a disclaimer,≤100,1
558231374253276,Anhui Travel,These ads ran without a disclaimer,≤100,1
105812322538565,Wealth Radar 360,These ads ran without a disclaimer,≤100,4
105553562359303,益揚拆除工程股份有限公司,These ads ran without a disclaimer,≤100,4
114761483282250,Ewazoom,These ads ran without a disclaimer,≤100,4
109623918171373,Yellow Hulk,These ads ran without a disclaimer,≤100,1
408556812638853,孫格格&孫千金,These ads ran without a disclaimer,≤100,1
108673933921928,렛츠 쑈타임 Let's showtime_Official,These ads ran without a disclaimer,≤100,1
344957588996129,Birth for Humankind,These ads ran without a disclaimer,≤100,8
109352531329474,alexcbiancabettina,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,23
132653604152976,Amuna Misso Tv,These ads ran without a disclaimer,≤100,2
102099539545659,maria_klebanowska,These ads ran without a disclaimer,≤100,1
621668134518008,Global March for Elephants and Rhinos,These ads ran without a disclaimer,≤100,1
2380523325563289,My Little One全能親子通,These ads ran without a disclaimer,≤100,1
104113425861099,V Chiryassov,These ads ran without a disclaimer,≤100,1
1691592084439054,Goodwill Caravan,These ads ran without a disclaimer,≤100,1
140010018214626,Moneymade Lifestyle,These ads ran without a disclaimer,≤100,1
6243987495,Spotify,These ads ran without a disclaimer,≤100,2
150182398387006,Felixx Landscape Architects & Planners,These ads ran without a disclaimer,≤100,1
164432246934163,Chopard,These ads ran without a disclaimer,≤100,2
103284168729998,Xylem Analytics,These ads ran without a disclaimer,≤100,1
107496981860047,Video Downloader,These ads ran without a disclaimer,≤100,3
144915405382050,SpellRock Magazine,These ads ran without a disclaimer,≤100,1
106173158540312,FormacionAmbiental,These ads ran without a disclaimer,≤100,1
336510653062915,Canvas People-Power,These ads ran without a disclaimer,≤100,1
101940222827835,Magic1419-03,These ads ran without a disclaimer,≤100,2
101303993032402,ТSL Рroject,These ads ran without a disclaimer,≤100,1
102527209215235,Most Active,These ads ran without a disclaimer,≤100,1
109929194247839,Paisajismo - Jardinería y Arquitectura,These ads ran without a disclaimer,≤100,1
490514991135037,賤人日誌,These ads ran without a disclaimer,≤100,1
114280230411193,影視說說,These ads ran without a disclaimer,≤100,2
1484566378531473,Yadea,These ads ran without a disclaimer,≤100,3
1073451242736359,Van Diemen's Band,These ads ran without a disclaimer,≤100,1
1872205279675066,Jayapurnama.com,These ads ran without a disclaimer,≤100,1
221328307911831,Indigo Psychics TV,These ads ran without a disclaimer,≤100,1
105163208691899,fk.wang,These ads ran without a disclaimer,≤100,1
117721668023809,yuxuan.0420,These ads ran without a disclaimer,≤100,1
112527397069296,Flags For Unity - Corona Virus Covid-19,These ads ran without a disclaimer,≤100,1
763097837185993,Instituto Reformado de São Paulo,These ads ran without a disclaimer,≤100,2
104391918751688,Unmo,These ads ran without a disclaimer,≤100,1
248087675840372,The Cardinal,These ads ran without a disclaimer,≤100,1
148543868418,STEYR Traktoren,These ads ran without a disclaimer,≤100,1
179675048560463,Tin Tuc Moi Nhat 24/7,These ads ran without a disclaimer,≤100,1
104224311073177,721 Foundation 721基金會,These ads ran without a disclaimer,≤100,1
142741275867411,Synbiobeta,These ads ran without a disclaimer,≤100,1
1305326006199334,Alafave,These ads ran without a disclaimer,≤100,1
100372948924044,大總統製作委員會,These ads ran without a disclaimer,≤100,1
1000222293436605,Fanack.com عربي,These ads ran without a disclaimer,≤100,1
100734602087962,果果旅拍 Guoguo Travel Photography,These ads ran without a disclaimer,≤100,1
137474516282035,柯耀宗,These ads ran without a disclaimer,≤100,1
106707058130017,IFFAT WANG,These ads ran without a disclaimer,≤100,1
244196442342820,Muslim Pro,These ads ran without a disclaimer,≤100,1
421156768079684,Show China,These ads ran without a disclaimer,≤100,2
108276258909021,Olarglscal-fox,These ads ran without a disclaimer,≤100,1
113632118491320,Your Daily Quiz,These ads ran without a disclaimer,≤100,1
1495563007133482,Mifram Security,These ads ran without a disclaimer,≤100,1
108729435044190,BoBo Wallpaper-1,These ads ran without a disclaimer,≤100,1
113316990385975,Dreame-book,These ads ran without a disclaimer,≤100,1
102872505745545,PIPL,These ads ran without a disclaimer,≤100,1
112254938460371,Juventus Nel Cuore,These ads ran without a disclaimer,≤100,2
109183030765136,Oceans,These ads ran without a disclaimer,≤100,1
2068028513474140,SeptemberMondays,These ads ran without a disclaimer,≤100,1
103641894661413,World Ocean Day for Schools,These ads ran without a disclaimer,≤100,1
100278672800419,Bda,These ads ran without a disclaimer,≤100,1
103992786357969,The Shift Network,These ads ran without a disclaimer,≤100,6
103140764763931,Discover Wuhan,These ads ran without a disclaimer,≤100,1
102734101124123,POKÉ YAY 低卡沙拉飯,These ads ran without a disclaimer,≤100,1
102423094813153,Robotina,These ads ran without a disclaimer,≤100,1
222308671116355,International Higher Education Teaching and Learning Association,These ads ran without a disclaimer,≤100,1
104663138234498,The Primary Market - Success Stories,These ads ran without a disclaimer,≤100,2
101113365989511,Do and Don't,These ads ran without a disclaimer,≤100,1
102738368201188,Alessandro Totaro,These ads ran without a disclaimer,≤100,1
784689321575366,OV Traveller,These ads ran without a disclaimer,≤100,1
109579910763281,marina.the.sirius,These ads ran without a disclaimer,≤100,1
308390482520808,五洲園掌中劇團-黃文郎布袋戲,These ads ran without a disclaimer,≤100,1
105659649297042,Daily Discoveries,These ads ran without a disclaimer,≤100,2
103982769047258,烨霖翡翠源头市场號,These ads ran without a disclaimer,≤100,1
108026067216365,Catarina de Albuquerque,These ads ran without a disclaimer,≤100,2
105558754896,Deadline Hollywood,These ads ran without a disclaimer,≤100,2
116884167688505,Marcelo Ramos,These ads ran without a disclaimer,≤100,1
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100,1
99971718192,Aidsmap - the HIV information charity,These ads ran without a disclaimer,≤100,1
2480543422182256,GGandDunk,These ads ran without a disclaimer,≤100,1
112926466045811,Ministry Asia,These ads ran without a disclaimer,≤100,1
378796415568701,Skyeng: онлайн-школа английского языка,These ads ran without a disclaimer,≤100,1
102844568995471,Kaalaman sa Kwentohan,These ads ran without a disclaimer,≤100,1
1415994042020159,MPOWER Financing,These ads ran without a disclaimer,≤100,1
1510510662328761,Truth1－真相傳媒,These ads ran without a disclaimer,≤100,1
198892435401,University of Chicago Booth School of Business,These ads ran without a disclaimer,≤100,1
108645111787252,Discover Guilin,These ads ran without a disclaimer,≤100,1
101731208911477,Angus McColl - Artist page,These ads ran without a disclaimer,≤100,3
107441672063262,Mrs Universe Asia USA,These ads ran without a disclaimer,≤100,2
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,2
259072304498407,Peace and Joy,These ads ran without a disclaimer,≤100,1
278215565227,Rick Hendrick Jeep Chrysler Dodge RAM FIAT,These ads ran without a disclaimer,≤100,1
108415908176940,VNBG - Vietnam Business Gateway,These ads ran without a disclaimer,≤100,1
110050794627453,Vela,These ads ran without a disclaimer,≤100,1
103519986184264,Eqtinfloato,These ads ran without a disclaimer,≤100,1
364839373643996,Lodz University of Technology - TUL,These ads ran without a disclaimer,≤100,1
105036394758725,Дмитрий Ковпак PRO бизнес с Китаем,These ads ran without a disclaimer,≤100,1
202745476441238,Paul Anthony,These ads ran without a disclaimer,≤100,1
108382651490191,Crimes101,These ads ran without a disclaimer,≤100,1
1553764361514018,Moutai China,These ads ran without a disclaimer,≤100,2
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100,5
755802697832812,粉紅蛙仙草奶凍之家 總店,These ads ran without a disclaimer,≤100,1
174248659099055,曹興誠-公益社團,These ads ran without a disclaimer,≤100,1
179380704196329,Bimba mayor,These ads ran without a disclaimer,≤100,1
214799098382001,Bubble resuscitation 98,These ads ran without a disclaimer,≤100,1
954162551399498,Vitaly Malkin,These ads ran without a disclaimer,≤100,2
100633608141326,Boutique Tendance,These ads ran without a disclaimer,≤100,1
112021035146025,insignesia,These ads ran without a disclaimer,≤100,1
100884086002279,Happy Night,These ads ran without a disclaimer,≤100,1
227492082600160,Gabriel's news,These ads ran without a disclaimer,≤100,1
101783697872236,"Ship Waifu's KanColle meets Azur Lane, Arpeggio & Haifuri",These ads ran without a disclaimer,≤100,1
100711991319313,Visit Macao,These ads ran without a disclaimer,≤100,1
1118720984854850,Insight Ningbo,These ads ran without a disclaimer,≤100,1
153071014731868,K - The World’s No. I Trade Fair for Plastics and Rubber,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,5
126352624135491,SherpaDesk,These ads ran without a disclaimer,≤100,1
319778197885702,Yhun3,These ads ran without a disclaimer,≤100,2
116447405034165,思達創旭粉絲團,These ads ran without a disclaimer,≤100,1
65639912452,Trevor Noah,These ads ran without a disclaimer,≤100,1
293480907907554,葉繼元堅定自然,These ads ran without a disclaimer,≤100,2
345840486219924,Energy China,These ads ran without a disclaimer,≤100,10
278016442054960,Mingpicbens,These ads ran without a disclaimer,≤100,1
356002472099862,AFM Business,These ads ran without a disclaimer,≤100,1
694445473903619,Kimberly Ann Johnson,These ads ran without a disclaimer,≤100,1
102481932371190,All Translator Pro for Android,These ads ran without a disclaimer,≤100,1
105039209203692,Planetary Service,These ads ran without a disclaimer,≤100,1
201791609686927,股票精英,These ads ran without a disclaimer,≤100,1
108963410579797,缅甸观世音菩萨心灵法门共修会,These ads ran without a disclaimer,≤100,1
108856464708658,Parenting 101 Stories,These ads ran without a disclaimer,≤100,1
100590025850115,RandomPeople NFT,These ads ran without a disclaimer,≤100,1
107343374864361,Crypto Island,These ads ran without a disclaimer,≤100,5
0,Instagram User 5309109795,These ads ran without a disclaimer,≤100,1
288930477895522,張盈瑩Cathy - 梅翠亞能量中心,These ads ran without a disclaimer,≤100,1
100876695560697,cl.szcz.1985,These ads ran without a disclaimer,≤100,1
236301736947636,Shelly Xu,These ads ran without a disclaimer,≤100,1
112675286764083,Aggregates Business,These ads ran without a disclaimer,≤100,2
1075557715864745,巧虎好朋友（巧連智）,These ads ran without a disclaimer,≤100,1
103840184927605,華歌爾,These ads ran without a disclaimer,≤100,1
1014101688655397,Verity Law - Đầu tư định cư Úc,These ads ran without a disclaimer,≤100,1
108645754989425,MATW Project UK,These ads ran without a disclaimer,≤100,2
113386808223599,板橋區福丘里林繼爰,These ads ran without a disclaimer,≤100,1
101908602620770,Quouch,These ads ran without a disclaimer,≤100,1
387062522084757,The Dressing Blog,These ads ran without a disclaimer,≤100,1
297170180294593,TBD Media Group,These ads ran without a disclaimer,≤100,3
110809655210013,Batme,These ads ran without a disclaimer,≤100,1
110117274084931,Seydine De Phila,These ads ran without a disclaimer,≤100,1
101701752379868,Bunny Reading,These ads ran without a disclaimer,≤100,1
148442398662340,財團法人李勝賢文教基金會,These ads ran without a disclaimer,≤100,1
168508139975104,CGTN Türk,These ads ran without a disclaimer,≤100,1
106712808491049,Travelpedia,These ads ran without a disclaimer,≤100,2
334119123108200,中天新聞-周玉琴,These ads ran without a disclaimer,≤100,1
407749619425725,קופת העיר,These ads ran without a disclaimer,≤100,2
213000859039052,SANY Group,These ads ran without a disclaimer,≤100,3
101956259655462,ABG GHOU,These ads ran without a disclaimer,≤100,1
1122303794522654,大家“伊”起来健康,These ads ran without a disclaimer,≤100,1
117145531471206,BridesBlush,These ads ran without a disclaimer,≤100,1
1061420730573798,Sinopec,These ads ran without a disclaimer,≤100,12
2350073058606274,World Peace Association USA,These ads ran without a disclaimer,≤100,1
187618095380416,Alex Jeedlaf Hernandez,These ads ran without a disclaimer,≤100,1
154680184946903,Superplastic,These ads ran without a disclaimer,≤100,1
2361220827437398,Frenzi Nzinga,These ads ran without a disclaimer,≤100,3
100838948289002,Life Is Change,These ads ran without a disclaimer,≤100,1
528139613964697,Koby J. Langley,These ads ran without a disclaimer,≤100,3
315725338295489,youngclimateprize,These ads ran without a disclaimer,≤100,1
100901065245542,凌宇出版,These ads ran without a disclaimer,≤100,1
292740250750086,Be'ad Chaim Israel,These ads ran without a disclaimer,≤100,2
114316973746470,De bebe 韓國嬰幼兒｜童裝｜質感選物,These ads ran without a disclaimer,≤100,1
230701157132047,Gamuda,These ads ran without a disclaimer,≤100,1
837157493122072,CGTN Global Business,These ads ran without a disclaimer,≤100,2
1215467285178147,FXTM,These ads ran without a disclaimer,≤100,1
100643971365249,InCountry,These ads ran without a disclaimer,≤100,1
112040704731277,A l l n o v e l-RS,These ads ran without a disclaimer,≤100,1
200144556761182,Aunty Acid,These ads ran without a disclaimer,≤100,1
104753267680346,Cool Dinner,These ads ran without a disclaimer,≤100,2
314209552592345,China National Machinery Industry Co,These ads ran without a disclaimer,≤100,2
109809834976932,Save Ukraine,These ads ran without a disclaimer,≤100,1
312127148896464,BRITA France,These ads ran without a disclaimer,≤100,2
100989286088085,Door To Door Travel - CA,These ads ran without a disclaimer,≤100,1
103920584679111,BEBESEA,These ads ran without a disclaimer,≤100,1
162918250247178,檸檬駭客聯盟,These ads ran without a disclaimer,≤100,1
101351691906645,The Primary Market - News,These ads ran without a disclaimer,≤100,1
1788882684693115,夯頻道-流行、美妝、旅行、吃喝玩樂,These ads ran without a disclaimer,≤100,2
1399309633614041,Meshki,These ads ran without a disclaimer,≤100,1
331308174887563,Alliance 8.7,These ads ran without a disclaimer,≤100,1
414280336036593,Minksiy,These ads ran without a disclaimer,≤100,1
106915168126088,真味零食店鋪,These ads ran without a disclaimer,≤100,1
112183063664050,berta.berlin,These ads ran without a disclaimer,≤100,1
389444141129085,NOGU,These ads ran without a disclaimer,≤100,1
459876184211182,The Ad Makers,These ads ran without a disclaimer,≤100,6
546501695730121,學而學堂 - share school,These ads ran without a disclaimer,≤100,1
161806560549186,Safran,These ads ran without a disclaimer,≤100,1
109627618546880,Millions Aircraft,These ads ran without a disclaimer,≤100,1
105921812380538,Mohammed DT Zawari,These ads ran without a disclaimer,≤100,1
1655053987872024,Bloomberg Green,These ads ran without a disclaimer,≤100,1
293644521099398,悠樂玩家,These ads ran without a disclaimer,≤100,2
102700489306125,楚狂人,These ads ran without a disclaimer,≤100,1
101232131561910,Gmaishop.com,These ads ran without a disclaimer,≤100,2
8843212189,The Dallas Opera,These ads ran without a disclaimer,≤100,1
166151433573160,Modena Cento Ore,These ads ran without a disclaimer,≤100,1
439290833532569,Ушаков Борис - Врач,These ads ran without a disclaimer,≤100,1
