Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
105793119535333,Teatrul de Artă București,These ads ran without a disclaimer,≤100,1
502659706606551,Nautica Manager Academy,These ads ran without a disclaimer,≤100,2
101899262609792,Nutketing,These ads ran without a disclaimer,≤100,1
10750083165,The Africa Report,These ads ran without a disclaimer,≤100,11
10261403667,Europeana.eu,These ads ran without a disclaimer,≤100,2
293838494833918,Reuswable,These ads ran without a disclaimer,≤100,6
607962316079796,PLEXIGLAS - The Original,These ads ran without a disclaimer,≤100,1
101756602496755,Ceva Ruminants,These ads ran without a disclaimer,≤100,1
1646078942340668,International Federation For The Roofing Trade,These ads ran without a disclaimer,≤100,1
134191556606316,BIRD - BIRN Investigative Resource Desk,These ads ran without a disclaimer,≤100,1
204390939579576,International Forum on Quality and Safety in Healthcare,These ads ran without a disclaimer,≤100,2
1051848861656365,Coca-Cola HBC Careers,These ads ran without a disclaimer,≤100,1
655968144447608,Global Agribusiness Forum,These ads ran without a disclaimer,≤100,2
108789220750381,Europa Press RO,Europa Press Ro,≤100,1
288365164695119,Mobex Furniture,These ads ran without a disclaimer,≤100,1
2125762664311192,Association of Cancer Executives,These ads ran without a disclaimer,≤100,1
795821697111383,Sentient Ruin Laboratories,These ads ran without a disclaimer,≤100,1
378273073021139,Paxsies Underwear,These ads ran without a disclaimer,≤100,3
104646344239917,Registrul National de Biciclete  #yourBikeID,These ads ran without a disclaimer,≤100,1
540586872792397,The Jerusalem Post - Christian World,These ads ran without a disclaimer,≤100,1
110897150451948,Удалённая работа и Фриланс,These ads ran without a disclaimer,≤100,1
101631181737431,Top Equity Crowdfunding,These ads ran without a disclaimer,≤100,4
520094841474295,phlow,These ads ran without a disclaimer,≤100,2
1720702718165314,ADAMA Ltd.,These ads ran without a disclaimer,≤100,2
172898729389773,Psychoanalysis and Politics,These ads ran without a disclaimer,≤100,1
422351344832507,Gherson,These ads ran without a disclaimer,≤100,5
231994373490800,Student Energy,These ads ran without a disclaimer,≤100,1
184621728773462,Politică cu Meșterică,These ads ran without a disclaimer,≤100,1
215108739916790,Primaria Bontida,These ads ran without a disclaimer,≤100,3
111187638028426,Gazeta de Argeș,Gazeta de Argeș,≤100,1
578694572243499,Matthias Mazur,These ads ran without a disclaimer,≤100,1
715020932224713,Flavius Călin Uțu Hurdea,These ads ran without a disclaimer,≤100,2
105536801997290,Celia Oliveira,These ads ran without a disclaimer,≤100,7
2269306063338916,Lilium's Art,These ads ran without a disclaimer,≤100,1
108769174308917,La Ingineri Bistro,These ads ran without a disclaimer,≤100,1
102629484586773,USR Băița,These ads ran without a disclaimer,≤100,1
107605350629083,andrei_paraschiv23,These ads ran without a disclaimer,≤100,2
105051917996675,Paul Valentin Armașu,Ecologist CS,≤100,6
266041773900018,Antifascisti in rete,These ads ran without a disclaimer,≤100,1
963719707059090,Brenda Veila,These ads ran without a disclaimer,≤100,1
933661493384749,VAPF Group,These ads ran without a disclaimer,≤100,1
304766662982799,Dutch International Zouk Congress,These ads ran without a disclaimer,≤100,5
344038838945608,EIT InnoEnergy,These ads ran without a disclaimer,≤100,1
169868614821352,Ari,These ads ran without a disclaimer,≤100,1
100862545963691,"Онлайн курс ""Техники Таро""",These ads ran without a disclaimer,≤100,1
188872144758,CCTV,These ads ran without a disclaimer,≤100,9
112542067150746,Pro România Comarnic,These ads ran without a disclaimer,≤100,1
138876992797995,Pura Vida,These ads ran without a disclaimer,≤100,2
54988107729,Peace First,These ads ran without a disclaimer,≤100,1
100927528354416,Cristinella Bella Creative,These ads ran without a disclaimer,≤100,1
1316308285142040,Planet Home,These ads ran without a disclaimer,≤100,4
108113744237020,Smart Call Screen,These ads ran without a disclaimer,≤100,1
465246374253322,Glamnetic,These ads ran without a disclaimer,≤100,1
1698044393812912,SORCE,These ads ran without a disclaimer,≤100,1
625278384341530,Sacral Yoga,These ads ran without a disclaimer,≤100,1
103458758015644,"Образовательный проект ""Успевай и побеждай""",These ads ran without a disclaimer,≤100,4
266040998574335,Orchestra's Conductor,These ads ran without a disclaimer,≤100,2
422557637930206,Orosanu Marius-Leonardo,Partidul Național Liberal - Botoșani,≤100,1
110374712336535,Turnul Sfatului,These ads ran without a disclaimer,≤100,1
102804228788258,Lezhin X,These ads ran without a disclaimer,≤100,1
112442490620472,Acid Media,These ads ran without a disclaimer,≤100,3
283552945399124,Asociatia Prospectorii Istoriei,These ads ran without a disclaimer,≤100,1
114913213581122,Cătălin Stepa,These ads ran without a disclaimer,≤100,1
787642198268930,Gabriella Pesti,These ads ran without a disclaimer,≤100,3
400605554001626,Eduard Alexandru Cîrceag,These ads ran without a disclaimer,≤100,2
1374631872800535,Holiday Boutique,These ads ran without a disclaimer,≤100,1
1684724295099974,Trending Taiwan潮台灣,These ads ran without a disclaimer,≤100,2
249398765348,Internet and Mobile Association of India (IAMAI),These ads ran without a disclaimer,≤100,3
190542150967819,LIFE.ru,These ads ran without a disclaimer,≤100,2
110895684623426,Alianța pentru Unirea Românilor - AUR Răcăciuni,These ads ran without a disclaimer,≤100,2
111216080709222,Chertes Ioan,These ads ran without a disclaimer,≤100,1
101168348392827,Pop Mariana Diana,These ads ran without a disclaimer,≤100,1
2011326962506154,Francesco Casciano,These ads ran without a disclaimer,≤100,2
101974782248781,Venator Spain,These ads ran without a disclaimer,≤100,1
225463990833372,Clinicile Trident,These ads ran without a disclaimer,≤100,1
102637351812672,Editia de Timis,These ads ran without a disclaimer,≤100,1
103307054600342,Sabău Sorin,These ads ran without a disclaimer,≤100,1
112771743558867,BioNews,These ads ran without a disclaimer,≤100,1
106426964486876,TCAF Business Service Provider,These ads ran without a disclaimer,≤100,1
102093952999,Reeperbahn Festival,These ads ran without a disclaimer,≤100,1
115314481819170,European Citizen Action Service (ECAS),These ads ran without a disclaimer,≤100,1
173508669380896,Ruby Cup,These ads ran without a disclaimer,≤100,4
465170907210700,New GenDeration,These ads ran without a disclaimer,≤100,3
425343584169373,ECOALF,These ads ran without a disclaimer,≤100,6
378652092311601,VetBed,These ads ran without a disclaimer,≤100,2
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,18
136457780420711,Sven Andrew,These ads ran without a disclaimer,≤100,3
16865030420,Christianity Today,These ads ran without a disclaimer,≤100,1
468513693217163,Civic Solidarity Platform,These ads ran without a disclaimer,≤100,1
756877521031964,CCTV+,These ads ran without a disclaimer,≤100,3
100264745484947,Spa Land,These ads ran without a disclaimer,≤100,1
133290040025084,Israel Forever Foundation,These ads ran without a disclaimer,≤100,2
103910264642781,Chilly Life,These ads ran without a disclaimer,≤100,1
296068834098290,Heineken APAC,These ads ran without a disclaimer,≤100,4
106823434954812,Olivenorma,These ads ran without a disclaimer,≤100,2
102679554433964,Economics & Finance 2019,These ads ran without a disclaimer,≤100,1
100266915258267,Нилюфар Абдураупова,These ads ran without a disclaimer,≤100,1
890229714645666,Californians for Recycling and the Environment,Californians for Recycling and the Environment,≤100,3
598039040354015,PNL Băile Olăneşti,These ads ran without a disclaimer,≤100,2
139098866100198,Merri-bek City Council,These ads ran without a disclaimer,≤100,3
664954113941813,Ashraful Aid,These ads ran without a disclaimer,≤100,3
575978556410201,Florin Moldovan,These ads ran without a disclaimer,≤100,1
100259452351097,Londoncolinart,These ads ran without a disclaimer,≤100,1
2233516833543406,Психолог-практик Белова Инна,These ads ran without a disclaimer,≤100,1
110147940676413,Публичные выступления,These ads ran without a disclaimer,≤100,12
112840060440308,تریبونِ سوسیالیست                 Socialist Tribune,These ads ran without a disclaimer,≤100,1
262350997120856,PassportCard | פספורטכארד,These ads ran without a disclaimer,≤100,2
277238032451437,Termene.ro,These ads ran without a disclaimer,≤100,1
102800125229421,Visionsofdadavfc,These ads ran without a disclaimer,≤100,1
137797321242661,Dezinformarea sub lupă,These ads ran without a disclaimer,≤100,1
1210660465655158,Radio Cuibul Lupilor Albi,These ads ran without a disclaimer,≤100,2
1981056668792891,MM2H Club,These ads ran without a disclaimer,≤100,1
176114889652,Kancelaria Premiera,These ads ran without a disclaimer,≤100,1
103594837678650,Și Eu,These ads ran without a disclaimer,≤100,1
152274914845414,PTB CONSULT R SRL,These ads ran without a disclaimer,≤100,1
1424665614318631,Gherman Petre Lucian,Anca-Claudia Lupu,≤100,1
1885921581623703,ProstaGenix.com,These ads ran without a disclaimer,≤100,1
108638528584681,Rcdoo,These ads ran without a disclaimer,≤100,3
114153366984211,Lily_1,These ads ran without a disclaimer,≤100,1
100708119203564,Louis Perron,These ads ran without a disclaimer,≤100,3
6452638289,DeviantArt,These ads ran without a disclaimer,≤100,1
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100,1
203078343495824,Sign1News,These ads ran without a disclaimer,≤100,2
334237003658228,April Verrett,SEIU Local 2015,≤100,2
384783592323371,Red Ciprian Pater,These ads ran without a disclaimer,≤100,1
285530825204,Klitschko,These ads ran without a disclaimer,≤100,71
107482570832750,USR Budeasa,These ads ran without a disclaimer,≤100,1
439141976250984,Supervizor,These ads ran without a disclaimer,≤100,1
372339720188821,Bărăgan Region,These ads ran without a disclaimer,≤100,1
100981308342374,Fedas Puglia - Federazione Aziende dello Spettacolo,These ads ran without a disclaimer,≤100,1
139965219926854,Fundatia YANA,These ads ran without a disclaimer,≤100,1
110144294647677,Relax World - Masaj și Cosmetică Florești,These ads ran without a disclaimer,≤100,1
111295673963234,BoomTech Eyewear,These ads ran without a disclaimer,≤100,1
734586073964717,Gabriel Ciobanu,These ads ran without a disclaimer,≤100,2
1850608151881875,PEN Club Romania,These ads ran without a disclaimer,≤100,1
200770877132,Federatia Coalitia Natura2000 Romania,These ads ran without a disclaimer,≤100,2
104509194858748,Alin Apostol,These ads ran without a disclaimer,≤100,1
200226622453,NOWNESS,These ads ran without a disclaimer,≤100,9
105346807725538,Damn Patriarchy,These ads ran without a disclaimer,≤100,1
119472418123001,Petroleum Economist,These ads ran without a disclaimer,≤100,3
106172917765240,God's Will Church Of All Nations,These ads ran without a disclaimer,≤100,1
41486668846,University of Iowa,These ads ran without a disclaimer,≤100,3
115693193133962,Help for the Hurting,These ads ran without a disclaimer,≤100,1
115223106534001,Major Mixing,These ads ran without a disclaimer,≤100,1
356886851153644,MadeinBolivia,These ads ran without a disclaimer,≤100,2
269426227293823,Egodada,These ads ran without a disclaimer,≤100,4
111967013731903,Goldwind,These ads ran without a disclaimer,≤100,10
2210371292517100,Maryna Lytovchenko,These ads ran without a disclaimer,≤100,1
442572252445691,Fabrica de Ambalaje Exonia,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,8
137973986840264,BASMAH,These ads ran without a disclaimer,≤100,1
1637453296472898,Press Start - Crowdfunding stories that matter,These ads ran without a disclaimer,≤100,1
164045857009615,Bompani,These ads ran without a disclaimer,≤100,3
1481267128811354,UN International Residual Mechanism for Criminal Tribunals,These ads ran without a disclaimer,≤100,1
100131871345724,Primăria Orașului Vicovu de Sus,These ads ran without a disclaimer,≤100,1
142667656411528,Constanta de Azi,These ads ran without a disclaimer,≤100,1
102906898181707,Răzvan Ionescu,These ads ran without a disclaimer,≤100,1
116619348000784,Flavius Tudor,These ads ran without a disclaimer,≤100,1
1484795265118603,Rehó János,These ads ran without a disclaimer,≤100,1
679930649094306,DriveGreen TV,These ads ran without a disclaimer,≤100,1
392548477513999,Primaria Sectorului 2 - Direcția Venituri Buget Local,These ads ran without a disclaimer,≤100,1
142802334452,INQUIRER.net,These ads ran without a disclaimer,≤100,2
1621929724547668,Prețul demnității,These ads ran without a disclaimer,≤100,1
100904774712118,Mirela Matichescu,These ads ran without a disclaimer,≤100,1
445528499583612,Alcott Global,These ads ran without a disclaimer,≤100,1
342554739152466,Lucian Dindirică,Lucian Dindirică,≤100,1
1675691709362077,Beautiful News,These ads ran without a disclaimer,≤100,9
112480938779166,Kakande Ministries,These ads ran without a disclaimer,≤100,1
1465712277083948,Poly cảm xúc,These ads ran without a disclaimer,≤100,8
389525304467974,Bebepufulete,These ads ran without a disclaimer,≤100,1
261403119049704,Organizație financiară la dispoziția dumneavoastră,These ads ran without a disclaimer,≤100,1
130319430394636,Graceway,These ads ran without a disclaimer,≤100,1
148130938686693,Mister X BY Streetpunk,These ads ran without a disclaimer,≤100,4
101470395811538,Parsa K,These ads ran without a disclaimer,≤100,1
101228158260776,Xengeez.cn,These ads ran without a disclaimer,≤100,18
100103949013499,To moe - Комерційна нерухомість,These ads ran without a disclaimer,≤100,1
103997455708886,search._.yourself,These ads ran without a disclaimer,≤100,3
65693774816,Sennheiser,These ads ran without a disclaimer,≤100,2
113351020038980,H A R R T S   Robotic Hair Transplant Systems,These ads ran without a disclaimer,≤100,1
594022430618124,hromadske.ua,These ads ran without a disclaimer,≤100,3
1968942273152372,Racnom Wind Turbine Africa,These ads ran without a disclaimer,≤100,1
101005005881934,No Fly Zone,These ads ran without a disclaimer,≤100,2
1802248836771260,Weird Little Tales,These ads ran without a disclaimer,≤100,19
102179621625569,Future Hospitality Summit,These ads ran without a disclaimer,≤100,5
57373793897,RedR UK,These ads ran without a disclaimer,≤100,2
163104564319,UK Atomic Energy Authority,These ads ran without a disclaimer,≤100,1
1268223519856783,PNL Faraoani,These ads ran without a disclaimer,≤100,1
111540268473651,Știri Românești - stiriromanesti.ro,These ads ran without a disclaimer,≤100,1
265925520701077,Vaccinuri si Vaccinare - Prospecte pentru Părinți,These ads ran without a disclaimer,≤100,2
101773278158392,Drobeta Turnu Severin - Știri,These ads ran without a disclaimer,≤100,1
1211782915499157,PNL Tulca,These ads ran without a disclaimer,≤100,1
298671310663756,Beebagz,These ads ran without a disclaimer,≤100,1
131282036904419,T&F Medicine & Healthcare,These ads ran without a disclaimer,≤100,1
285767811498137,Fanack.com  عربي,These ads ran without a disclaimer,≤100,20
130849506928638,BENETEAU,These ads ran without a disclaimer,≤100,1
102501407899405,TAKE NOVA,These ads ran without a disclaimer,≤100,1
188811517806232,DSM Bright Science Brighter Living,These ads ran without a disclaimer,≤100,2
100466275996746,Sc. Moldo-Nuts.Srl- Bârlad,These ads ran without a disclaimer,≤100,1
312910855578695,"Generatia ""Feisbuc"" & Diaspora Românească",These ads ran without a disclaimer,≤100,1
352017771907814,TNL Târgoviște,These ads ran without a disclaimer,≤100,1
1888718394565320,Heghes Nicolae Flaviu,These ads ran without a disclaimer,≤100,1
111162566891271,andreeagherasimm,These ads ran without a disclaimer,≤100,1
169921243118386,Zergeszakbolt,These ads ran without a disclaimer,≤100,1
129816900426252,YES - Youth for European Society,These ads ran without a disclaimer,≤100,2
582568581784529,Sermecom,These ads ran without a disclaimer,≤100,1
805270829653272,Vocal Chief,These ads ran without a disclaimer,≤100,1
2364507423831078,Asociația Iele-Sânziene,These ads ran without a disclaimer,≤100,1
275836049523837,ACCA FINANCIAL SERVICES,These ads ran without a disclaimer,≤100,1
123658210774,ASSA ABLOY Global Solutions,These ads ran without a disclaimer,≤100,2
114301358593611,Hargita Megye Tanácsa,These ads ran without a disclaimer,≤100,1
889981891055823,PowerPulse.Net,These ads ran without a disclaimer,≤100,1
102847104779940,Dreame-SUE,These ads ran without a disclaimer,≤100,4
9181619833,CES,These ads ran without a disclaimer,≤100,2
1492227154413974,Alin Barna,These ads ran without a disclaimer,≤100,1
101265661438597,Varga Adorján,These ads ran without a disclaimer,≤100,1
100730011789747,Minculeasa Claudiu,These ads ran without a disclaimer,≤100,1
207918386455948,Top Tech Shifts,These ads ran without a disclaimer,≤100,1
70877580782,IFC - International Finance Corporation,These ads ran without a disclaimer,≤100,3
104848145347,ECPAT International,These ads ran without a disclaimer,≤100,8
147742309201775,Bogdan Gavrilescu,These ads ran without a disclaimer,≤100,1
396418724448672,USR Aninoasa,These ads ran without a disclaimer,≤100,1
103011495179873,Balázs Anita,These ads ran without a disclaimer,≤100,1
173541542683024,CSE Australia,These ads ran without a disclaimer,≤100,1
1759657934257473,Mioara Militaru,These ads ran without a disclaimer,≤100,2
118378357462,MuseumNext,These ads ran without a disclaimer,≤100,2
307042616017543,Deceuninck,These ads ran without a disclaimer,≤100,3
97956845505,Balkan Insight,These ads ran without a disclaimer,≤100,8
110600477133500,mirunaaadam,These ads ran without a disclaimer,≤100,2
232371453763533,Asociatia UNI - Un Nou Început,These ads ran without a disclaimer,≤100,1
109451204990875,Byblos CVP,These ads ran without a disclaimer,≤100,1
379099025554775,Mr. Gaga,These ads ran without a disclaimer,≤100,2
426233830761545,המחלקה לארגון וקשר עם ישראלים בתפוצות,These ads ran without a disclaimer,≤100,1
713318085465564,Jolt IL,These ads ran without a disclaimer,≤100,1
695744910579485,המחלקה למפעלים ציוניים- Zionist Enterprises Department – DEPARTAMENTO DE EMPRENDIMIENTOS SIONISTAS,These ads ran without a disclaimer,≤100,1
107325155633136,Susu Cam,These ads ran without a disclaimer,≤100,1
322599777438,BBD,These ads ran without a disclaimer,≤100,3
286429814719818,EasyUni,These ads ran without a disclaimer,≤100,1
110943807360621,Raluca Haliț,These ads ran without a disclaimer,≤100,1
128861244581738,Razvan Popa,These ads ran without a disclaimer,≤100,1
102669891158450,Mihaela Beciu,These ads ran without a disclaimer,≤100,1
101148001679283,Aelenei Dănuț,These ads ran without a disclaimer,≤100,1
105923971785076,RFP Ramsell For President,These ads ran without a disclaimer,≤100,1
111964254031169,Wiwnin is the best in the world,These ads ran without a disclaimer,≤100,2
103937582214715,"PETS, DOG Lovers",These ads ran without a disclaimer,≤100,1
134444229329,Democrats Abroad Ukraine,These ads ran without a disclaimer,≤100,1
8473889271,National Parks Conservation Association,National Parks Conservation Association,≤100,1
109989650607851,yan.ageenko,These ads ran without a disclaimer,≤100,1
1011022975708301,World Peace 2035,World Peace 2035,≤100,1
258246284700914,pro aurum Kilchberg ZH,These ads ran without a disclaimer,≤100,12
109306650799421,Patrioții.Info,These ads ran without a disclaimer,≤100,1
392470980778756,Fundația Ruhama,These ads ran without a disclaimer,≤100,1
1443809992536245,Declaratie de Valoare - Apostile,These ads ran without a disclaimer,≤100,1
128678011175033,Cabinet de avocat Ramona Tatarici,These ads ran without a disclaimer,≤100,1
409047069472336,Early Starters International,These ads ran without a disclaimer,≤100,6
2412958068767876,Little Factory,These ads ran without a disclaimer,≤100,3
109405465275527,Future Economy,These ads ran without a disclaimer,≤100,1
288202044934655,Rasaliu Marian,These ads ran without a disclaimer,≤100,1
112786637721142,SONEC,These ads ran without a disclaimer,≤100,1
764499830296586,Apa Foraj,These ads ran without a disclaimer,≤100,1
100944991259750,28-Day Challenge,These ads ran without a disclaimer,≤100,29
102362568613269,Prosperous LAND,These ads ran without a disclaimer,≤100,6
2920260511349241,Natursphere,These ads ran without a disclaimer,≤100,5
101714391210215,Myfixbit,These ads ran without a disclaimer,≤100,2
107746120912269,VirtualRunners,These ads ran without a disclaimer,≤100,5
102510676454800,La MaMa Umbria International,These ads ran without a disclaimer,≤100,1
112117470513070,Bernd Hoefer- Music,These ads ran without a disclaimer,≤100,2
451945511677873,Coconut Bowls,These ads ran without a disclaimer,≤100,13
923513284466561,NiNa Kids,These ads ran without a disclaimer,≤100,1
107145992285176,Adrian Ionuț Bogdan,These ads ran without a disclaimer,≤100,1
112225970290928,Uniunea Culturală a Tătarilor din România - UCTR,Uniunea Culturală a Tătarilor din România - UCTR,≤100,2
1693538404064465,Magyar Hang,These ads ran without a disclaimer,≤100,1
590464258094566,Vibes District,These ads ran without a disclaimer,≤100,1
100141721579373,Szatmár Megyei RMDSZ,These ads ran without a disclaimer,≤100,1
112396604544363,Школа писательского мастерства,These ads ran without a disclaimer,≤100,3
227273293955907,Roberta Anastase,These ads ran without a disclaimer,≤100,1
113810913324959,Tropical Vivian Inmobiliaria,These ads ran without a disclaimer,≤100,2
116765898032020,EcoVibes,These ads ran without a disclaimer,≤100,1
1394433430864608,GIGOS,These ads ran without a disclaimer,≤100,5
100493331457252,Paper.io 3D,These ads ran without a disclaimer,≤100,3
159964354060466,Dan Dobos,These ads ran without a disclaimer,≤100,1
110081604174163,baristaalin,These ads ran without a disclaimer,≤100,1
156850554667847,PNL Baia de Arama,These ads ran without a disclaimer,≤100,2
314361575364056,Fundatia Judeteana pentru Tineret Olt,These ads ran without a disclaimer,≤100,1
437319670170300,Dr.Pitu Maria Gabriela,These ads ran without a disclaimer,≤100,1
103826148117711,PNL Cosminele,Liviu Constantin Malaescu,≤100,2
102668258029226,DBCD,These ads ran without a disclaimer,≤100,4
139938253005467,Casa Cărţii de Ştiinţă,These ads ran without a disclaimer,≤100,1
108927843936359,Alrep Centro de Capacitacion,These ads ran without a disclaimer,≤100,7
106087831857662,Vacation101 Content,These ads ran without a disclaimer,≤100,12
437527949919640,Bodynamic International,These ads ran without a disclaimer,≤100,1
150182251696079,Docuart,These ads ran without a disclaimer,≤100,1
107241324364510,Remus Munteanu,These ads ran without a disclaimer,≤100,1
103249702683499,Motru News,These ads ran without a disclaimer,≤100,1
1168040919950767,Acte Românești,These ads ran without a disclaimer,≤100,1
103262941868945,REform - Egyház és közélet,These ads ran without a disclaimer,≤100,1
486030895093591,Programul în-Cerc,These ads ran without a disclaimer,≤100,1
221195595350923,KWS România,These ads ran without a disclaimer,≤100,1
589829851444495,Octavian Radu,These ads ran without a disclaimer,≤100,1
142260486461379,Senda,These ads ran without a disclaimer,≤100,2
146081242127931,Monica want African people to live healthier lifestyle,These ads ran without a disclaimer,≤100,1
468038140636181,European Solidarity Corps Resource Centre,These ads ran without a disclaimer,≤100,1
355256254595228,Swann Decamme,These ads ran without a disclaimer,≤100,1
214221531965238,Fresenius Karriere,These ads ran without a disclaimer,≤100,1
100220428816897,Directia Nationala de Probatiune,These ads ran without a disclaimer,≤100,1
102786793400515,Federatia Publisind,These ads ran without a disclaimer,≤100,1
1471073876549881,Costin Glinta,These ads ran without a disclaimer,≤100,1
102918459084823,Visago,These ads ran without a disclaimer,≤100,2
796856573760680,Editura Aramis,These ads ran without a disclaimer,≤100,1
469990099719406,Tancap gast,These ads ran without a disclaimer,≤100,2
108579904034178,PPT Targu Mures,These ads ran without a disclaimer,≤100,1
1478930005708038,TomorroWoman,These ads ran without a disclaimer,≤100,6
113585450510898,iamionux24,These ads ran without a disclaimer,≤100,2
103059748075250,"Проект РА. Развитие, Радость, Разумность.",These ads ran without a disclaimer,≤100,9
836958776489111,7Heart Casino - Vegas Slots,These ads ran without a disclaimer,≤100,1
138147676262183,Youth Atlantic Treaty Association,These ads ran without a disclaimer,≤100,2
184091968291805,Kachorovska atelier,These ads ran without a disclaimer,≤100,1
1102199946478493,Spotlight,These ads ran without a disclaimer,≤100,9
100408139141307,Concerts Lovers,These ads ran without a disclaimer,≤100,2
101433108955115,VividLucky-EU,These ads ran without a disclaimer,≤100,2
105499934397561,TNL Târgu Lăpuș,These ads ran without a disclaimer,≤100,1
337709993543410,MEILI,These ads ran without a disclaimer,≤100,1
101547202478640,Sc Aldi Prod 2004 Srl,These ads ran without a disclaimer,≤100,1
1523880847625605,PSD Cornu,These ads ran without a disclaimer,≤100,1
110620221779896,Editura Cuantic,These ads ran without a disclaimer,≤100,1
103962911052457,Zatyko Jacint,These ads ran without a disclaimer,≤100,1
1406981912694344,Party Camera - Cabina Foto,These ads ran without a disclaimer,≤100,1
32104614789,Greenpeace Polska,These ads ran without a disclaimer,≤100,11
691842441184792,Aidonic,These ads ran without a disclaimer,≤100,1
109324215182461,Oltenia Laundry,These ads ran without a disclaimer,≤100,1
699639883506432,"Cursuri Formare, Calificare - Sibiu",These ads ran without a disclaimer,≤100,1
105656807727809,PSD CORBI,These ads ran without a disclaimer,≤100,2
305298102998159,Av. Eliza Ene Corbeanu,These ads ran without a disclaimer,≤100,4
110577368106211,Andrei Cârligeanu,These ads ran without a disclaimer,≤100,1
452921568060233,Contador  - Consultanta & Contabilitate,These ads ran without a disclaimer,≤100,1
219661359483211,PNL Săcuieu,These ads ran without a disclaimer,≤100,2
427104457446272,SwatiManish,These ads ran without a disclaimer,≤100,2
100453514869684,Capatina Daniel,These ads ran without a disclaimer,≤100,1
100872245631464,AEM Holding,These ads ran without a disclaimer,≤100,2
132047566842356,Casa de la Región de Murcia en Suecia,These ads ran without a disclaimer,≤100,1
2078735755703390,Grafikdrummer,These ads ran without a disclaimer,≤100,1
259163764160829,FoE Japan,These ads ran without a disclaimer,≤100,2
106446567825879,Savin Valentin,These ads ran without a disclaimer,≤100,1
100624322436308,Entertainment Now,These ads ran without a disclaimer,≤100,3
103659765532260,華夏focus,These ads ran without a disclaimer,≤100,12
796137050784779,Gazeta Județeană,These ads ran without a disclaimer,≤100,1
117257578304693,Asociatia MOTIVATIE din Moldova,These ads ran without a disclaimer,≤100,1
134941835343,Sadiq Samani,These ads ran without a disclaimer,≤100,1
106983891952270,Deep Wallpaper-wei316,These ads ran without a disclaimer,≤100,1
419794381380683,Savory Institute,Savory Institute,≤100,6
395982514340415,Nobate.ma.key,These ads ran without a disclaimer,≤100,4
102928317989158,Laser Land Bacau,These ads ran without a disclaimer,≤100,1
2080496382236240,USR Bistrița,These ads ran without a disclaimer,≤100,2
146550499275452,Fluff,These ads ran without a disclaimer,≤100,1
100903835161323,Spune NU Coruptilor - Pagina jud. Calarasi,These ads ran without a disclaimer,≤100,1
771442413207273,Orlando Culea,These ads ran without a disclaimer,≤100,1
106075627641480,Alianța USR PLUS Mureș,These ads ran without a disclaimer,≤100,1
102142393204693,Shaykh Zahir Mahmood,These ads ran without a disclaimer,≤100,1
104551427717295,Adina Bufnea,These ads ran without a disclaimer,≤100,1
1146751378678392,Viata Dupa '89,These ads ran without a disclaimer,≤100,1
288645521599305,Daniel Constantin Muntean,These ads ran without a disclaimer,≤100,1
484392808280658,Dream & Act,These ads ran without a disclaimer,≤100,3
991373420956059,Денис Байгужин. Я выдаю девушек замуж,These ads ran without a disclaimer,≤100,13
2277117589182703,Healthy Water Healthy Life,These ads ran without a disclaimer,≤100,1
760400520689683,MRTV.ca Montreal,These ads ran without a disclaimer,≤100,2
110828118209612,Aid to Ukraine,These ads ran without a disclaimer,≤100,2
113565033397974,Cristian-Aurelian Ciubotaru,These ads ran without a disclaimer,≤100,1
103468534528358,USR Marișelu,These ads ran without a disclaimer,≤100,1
116759973095283,Cosmin Nițu,These ads ran without a disclaimer,≤100,1
103769294355133,Ate's diaries,These ads ran without a disclaimer,≤100,1
585416874822974,Blowhammer,These ads ran without a disclaimer,≤100,4
368772163959022,Maysun solar Hungary KFT,These ads ran without a disclaimer,≤100,1
112268365577845,Cheil Centrade,These ads ran without a disclaimer,≤100,1
104682668594207,Constanța 360,These ads ran without a disclaimer,≤100,1
111945421515272,2A Allcross,These ads ran without a disclaimer,≤100,1
115266693185097,Organizația Femeilor Liberale Pitești,These ads ran without a disclaimer,≤100,1
486058148522908,Scuola di Dottorato di Ricerca - Università degli Studi di Sassari,These ads ran without a disclaimer,≤100,1
163749647056421,Blue Ocean Academy,These ads ran without a disclaimer,≤100,1
362460873844615,Alumni Politecnico di Milano,These ads ran without a disclaimer,≤100,2
230065377563230,Interreg Cooperation Day,These ads ran without a disclaimer,≤100,3
187580104777775,VICE Greece,These ads ran without a disclaimer,≤100,2
104128895299962,FT Advising LLC,These ads ran without a disclaimer,≤100,1
104757798541791,Gold Gym,These ads ran without a disclaimer,≤100,1
126814579407,TV5MONDE,These ads ran without a disclaimer,≤100,1
659478631068791,President's,These ads ran without a disclaimer,≤100,1
189184081270381,Dulcofruct România,These ads ran without a disclaimer,≤100,1
100144894794690,Florin GAGEA,These ads ran without a disclaimer,≤100,1
106897741177242,DR. Giorgiana Dediu,These ads ran without a disclaimer,≤100,1
1592227697525370,Aanicai  Elena,These ads ran without a disclaimer,≤100,1
110305757909105,Ecowatt,These ads ran without a disclaimer,≤100,8
1609812742675412,Papaya Global,These ads ran without a disclaimer,≤100,2
