Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
108610438272397,Vamos Juntos Ibarlucea,These ads ran without a disclaimer,≤100,1
1177316249095639,GANA JUJUY Provincial,These ads ran without a disclaimer,≤100,2
109222934787793,Unión por la Patria Villa Mantero,These ads ran without a disclaimer,≤100,1
100138298581971,Hechos no palabras,These ads ran without a disclaimer,≤100,1
107589958584292,Javier Comparada 2023,These ads ran without a disclaimer,≤100,1
1524396787656752,Comuna de Irigoyen,These ads ran without a disclaimer,≤100,1
2296073747139446,Juan Pablo Chiesa OK,These ads ran without a disclaimer,≤100,1
1494575820820493,Partido de la Liberación CABA,These ads ran without a disclaimer,≤100,1
1304670122881271,Sinpope Neuquén,These ads ran without a disclaimer,≤100,1
2244931739153554,UCeDe Río Cuarto,These ads ran without a disclaimer,≤100,1
712509028955335,Sebastián Gottero,These ads ran without a disclaimer,≤100,1
219150008452535,Gabriel Slavinsky - Comunicación Política,Gabriel Slavinsky,≤100,1
2045489878821192,Órgano Electoral Plurinacional -Región Cuyo-,These ads ran without a disclaimer,≤100,1
111161134059466,David Anthony Coleman,These ads ran without a disclaimer,≤100,1
105029932107079,PrestamosOficial Anses,These ads ran without a disclaimer,≤100,1
309115012782642,Myto,These ads ran without a disclaimer,≤100,1
110663290706099,Bebidas,These ads ran without a disclaimer,≤100,1
107324824767618,Alquileres PASeguros,These ads ran without a disclaimer,≤100,1
1915742765341849,Yesi Avejera,These ads ran without a disclaimer,≤100,1
199389296781471,우나 ( Classical Crossover Artist ),These ads ran without a disclaimer,≤100,1
1593847184258947,Virtual Worship,These ads ran without a disclaimer,≤100,1
159094491322922,Sandra Mendoza,These ads ran without a disclaimer,≤100,2
573133979396954,Partido Justicialista Sgo del Estero Lista 2,These ads ran without a disclaimer,≤100,1
103773041477475,Biblio-Escatología,These ads ran without a disclaimer,≤100,1
1670500943246330,Nuevo Amanecer Argentina,These ads ran without a disclaimer,≤100,1
283852785771863,Oiotee,These ads ran without a disclaimer,≤100,2
1191062154289959,Aluvión 21 Zapala,These ads ran without a disclaimer,≤100,1
535865249952614,Juan Urbano Ok,These ads ran without a disclaimer,≤100,1
112285320240455,Footprint,These ads ran without a disclaimer,≤100,3
571756826851345,JorDan Ocampo Ayala,These ads ran without a disclaimer,≤100,1
815113678839470,Pocho Ibañez,These ads ran without a disclaimer,≤100,1
102346172649666,FastNet Proxy,These ads ran without a disclaimer,≤100,3
1244960548953058,Nutrición Consciente - Buenos Aires,These ads ran without a disclaimer,≤100,1
1109786349078525,Ramiro Baron,These ads ran without a disclaimer,≤100,1
103534893641770,Alternativa Vecinal Platense,These ads ran without a disclaimer,≤100,1
111226201784446,Global Jobs Alert,These ads ran without a disclaimer,≤100,1
1450507231838149,Global i-casts,These ads ran without a disclaimer,≤100,1
103390494439121,Podcast Domovina,These ads ran without a disclaimer,≤100,1
102927904872985,Yamiyjoko,These ads ran without a disclaimer,≤100,1
108041374236253,Juan Raed,These ads ran without a disclaimer,≤100,1
101215262212,Emir Piumazzi 1,These ads ran without a disclaimer,≤100,1
468044513333437,Endurance Tool,These ads ran without a disclaimer,≤100,1
102418131025,PCW,These ads ran without a disclaimer,≤100,1
560525343980775,Index.hu,These ads ran without a disclaimer,≤100,1
117868594736078,Pali Wachnowski,These ads ran without a disclaimer,≤100,1
107680327606554,Doctora Polo Fans,These ads ran without a disclaimer,≤100,1
838927469815494,Diana Diago,These ads ran without a disclaimer,≤100,2
118799559955063,Movimiento H.G Justicia y Libertad,These ads ran without a disclaimer,≤100,1
1548748565429989,"Nueva Tierra - Paisajismo, jardinería y agricultura urbana.",These ads ran without a disclaimer,≤100,1
585551481925583,Compromiso Ciudadano,These ads ran without a disclaimer,≤100,1
104150791511748,Free Christian Books For Everyone,These ads ran without a disclaimer,≤100,1
1570887559676094,Detodounpoco,These ads ran without a disclaimer,≤100,1
1533144690256387,Franja Morada Políticas y Sociales,These ads ran without a disclaimer,≤100,1
669829043172770,Maximiliano Aliaga,These ads ran without a disclaimer,≤100,1
112564290425023,filmphoria1,These ads ran without a disclaimer,≤100,1
109822543829004,Servicios de mantenimiento,These ads ran without a disclaimer,≤100,1
101352349135054,Vernon Bateman,These ads ran without a disclaimer,≤100,2
204521216342081,E-Health Reporter Latin America,These ads ran without a disclaimer,≤100,1
100276678645548,Fernando Lastra,These ads ran without a disclaimer,≤100,1
215005078580749,Patria Grande Rosario,These ads ran without a disclaimer,≤100,2
215731871829747,Craneo Films,These ads ran without a disclaimer,≤100,1
105032392269188,बागेश्वर धाम सरकार छिंदवाड़ा मध्य प्रदेश शिष्य मंडल,These ads ran without a disclaimer,≤100,1
654586261626369,Letras & Escritores,These ads ran without a disclaimer,≤100,1
117128387942371,Mar Rengifo D,These ads ran without a disclaimer,≤100,1
105618258917544,Military Power,These ads ran without a disclaimer,≤100,1
223476244185939,Full HD,These ads ran without a disclaimer,≤100,3
111879756849688,Raffy Tulfo,These ads ran without a disclaimer,≤100,3
480067446106789,ADN Chascomús,These ads ran without a disclaimer,≤100,1
109924170592542,South Dickens,These ads ran without a disclaimer,≤100,5
1540574476259705,Red Solidaria Firmat,These ads ran without a disclaimer,≤100,1
901167543411526,Felipe Vergara,These ads ran without a disclaimer,≤100,1
441206253346231,El Arcano de la Filantropía #Millenial,These ads ran without a disclaimer,≤100,8
105415198084742,Mai Ánh Phương,These ads ran without a disclaimer,≤100,1
133497463390598,Telugu Filmnagar,These ads ran without a disclaimer,≤100,1
1073484089393020,Fernando Repetto,These ads ran without a disclaimer,≤100,1
1536472039922631,ATUR La Rioja,These ads ran without a disclaimer,≤100,1
102364101383696,Tempus Centro de Estudiantes,These ads ran without a disclaimer,≤100,1
282449449330253,"D-mighty Printing PRESS. Igbo-ora, Oyo State",These ads ran without a disclaimer,≤100,1
110522835200642,Rock Legends,These ads ran without a disclaimer,≤100,1
106699224348124,Unidas Challenge,These ads ran without a disclaimer,≤100,1
101759044820561,TCM Originals,These ads ran without a disclaimer,≤100,1
449463142065414,Florencia Casamiquela,These ads ran without a disclaimer,≤100,2
102739951895402,Ambiente en Lucha Patagonia,Gaston Nicolas Rivero,≤100,1
200449736702986,Cosecha Roja,These ads ran without a disclaimer,≤100,1
2407159999529589,Izquierda Socialista - Frente de Izquierda - Ramos Mejía,These ads ran without a disclaimer,≤100,1
248293852181200,Maria Luisa Moreno,These ads ran without a disclaimer,≤100,1
109806577019428,Micaela Gomiz,These ads ran without a disclaimer,≤100,1
1430302827198523,PaloMatria - una Radio Visuales,These ads ran without a disclaimer,≤100,1
747322162047695,Santa Fe Pilates,These ads ran without a disclaimer,≤100,1
108037144837062,Frente con toda el alma- Perico,These ads ran without a disclaimer,≤100,1
346935959224812,César Ghiringhelli,These ads ran without a disclaimer,≤100,1
1943085072640954,Colegio de Arquitectura y Urbanismo de la Provincia de Santa Fe,These ads ran without a disclaimer,≤100,1
513379952062754,Frente de Izquierda - Izquierda Socialista La Matanza,These ads ran without a disclaimer,≤100,1
186881718790928,Carolina Violette,These ads ran without a disclaimer,≤100,1
141789455855244,대한민국 국민권익위원회,These ads ran without a disclaimer,≤100,1
0,Instagram User 486687121,These ads ran without a disclaimer,≤100,1
164792916942457,Red Latinoamericana y del Caribe para la Democracia,These ads ran without a disclaimer,≤100,1
2213182005563605,Secretaría de Ambiente San Luis,These ads ran without a disclaimer,≤100,1
103671835338239,Vamos con Vos Bragado,These ads ran without a disclaimer,≤100,1
685897848191382,Agrupación La Bombonera,These ads ran without a disclaimer,≤100,1
1939623886259807,En Defensa de lo Nuestro,These ads ran without a disclaimer,≤100,2
107636948221594,Lucía Di Pietro,These ads ran without a disclaimer,≤100,1
736940996342634,Ciudad sonora,These ads ran without a disclaimer,≤100,1
105793844855757,Nuestramérica MP - CABA,These ads ran without a disclaimer,≤100,1
100575548014814,Clara Pérez Otazú,These ads ran without a disclaimer,≤100,1
21757014286,Cantando Aprendo a Hablar,These ads ran without a disclaimer,≤100,1
116846126900845,Family Clothing,These ads ran without a disclaimer,≤100,1
105793275669540,Abner Ribai,These ads ran without a disclaimer,≤100,1
871147479596094,Dario Jeannot,These ads ran without a disclaimer,≤100,1
252325611886814,Sipted,Antonella Coletti,≤100,1
101071139327745,Alquimia Artesanal,These ads ran without a disclaimer,≤100,1
110466097930548,Denisse Stillger,These ads ran without a disclaimer,≤100,1
0,Instagram User 1678665975,These ads ran without a disclaimer,≤100,1
105733247462580,Viviana Moreno,These ads ran without a disclaimer,≤100,2
303160703128200,Analia Escalante 2023,These ads ran without a disclaimer,≤100,1
160027460997275,Apemtucumanoficial,These ads ran without a disclaimer,≤100,1
106002188807770,Juan Acuña Kunz,These ads ran without a disclaimer,≤100,1
112707724191154,Titán Emprendedor,These ads ran without a disclaimer,≤100,2
244261379659523,Aldo St,These ads ran without a disclaimer,≤100,1
249944115771915,Talkative news naija,These ads ran without a disclaimer,≤100,1
109466050504277,Tư Vấn Căng Da Bằng Chỉ Collagen,These ads ran without a disclaimer,≤100,3
1686007171641188,RIOJA WEB Noticias,These ads ran without a disclaimer,≤100,1
109535067319833,La Colectiva - CDE,These ads ran without a disclaimer,≤100,1
117367176331974,Tartagal unido,These ads ran without a disclaimer,≤100,1
286614684871562,Laura Berardo,These ads ran without a disclaimer,≤100,1
100533398157107,Juan  Malpeli,These ads ran without a disclaimer,≤100,1
108544024408539,BACHA Noroeste Argentino,These ads ran without a disclaimer,≤100,1
112291200470413,Camila Flórez,These ads ran without a disclaimer,≤100,1
162143543832323,Grupo Coomeva,These ads ran without a disclaimer,≤100,1
103458134873001,_marketing_en_casa_,These ads ran without a disclaimer,≤100,1
105922521427381,T.W.B,These ads ran without a disclaimer,≤100,1
140157822850282,Expo Rural Tucumán,These ads ran without a disclaimer,≤100,1
644732555912416,Luis Pipo Moyano Diaz,These ads ran without a disclaimer,≤100,1
101297481970842,Maria Ribwart,These ads ran without a disclaimer,≤100,2
114429673814663,Eddis Educativa Posadas,These ads ran without a disclaimer,≤100,1
366786113349746,Morenoysudesarrollo,These ads ran without a disclaimer,≤100,1
100587508049958,layesskacruzsanta,These ads ran without a disclaimer,≤100,1
1645012462431967,Beto Castillo,These ads ran without a disclaimer,≤100,1
535055753657882,Carlos Gonzalez,These ads ran without a disclaimer,≤100,1
685346694910046,Política Obrera en Los Ralos -Tucumán,These ads ran without a disclaimer,≤100,1
100771928050138,Leonel Ruiz,These ads ran without a disclaimer,≤100,1
119563209888161,Movimiento de Unidad Peronista Hurlingham,These ads ran without a disclaimer,≤100,1
195390410652137,Instituto IDEC,These ads ran without a disclaimer,≤100,1
120134306496650,Lalo Solaligue,These ads ran without a disclaimer,≤100,1
112718880083321,No somos nadie,These ads ran without a disclaimer,≤100,1
101706359678688,Edgardo Gato Guerrero,These ads ran without a disclaimer,≤100,1
103619635122673,Yannaruna,These ads ran without a disclaimer,≤100,1
106937014408348,Book_is_my_really,These ads ran without a disclaimer,≤100,1
0,Instagram User 722292480,These ads ran without a disclaimer,≤100,1
101168308961720,vamosconvosbrandsen,These ads ran without a disclaimer,≤100,1
110363197478678,,These ads ran without a disclaimer,≤100,1
291448421512818,Aidamanda,These ads ran without a disclaimer,≤100,1
110780698430373,Photo Maker,These ads ran without a disclaimer,≤100,1
106024471794666,Analia Chumpitaz,These ads ran without a disclaimer,≤100,1
104866751919639,Mauro Estrabeau,These ads ran without a disclaimer,≤100,1
122950542430877,NUME,These ads ran without a disclaimer,≤100,1
183959525629352,Kanaria Kapitu Clothing,These ads ran without a disclaimer,≤100,1
104643638386883,Primero Las Toscas,These ads ran without a disclaimer,≤100,1
314714015858447,Miguel Claria,These ads ran without a disclaimer,≤100,1
103270064900496,PRO Constitución,These ads ran without a disclaimer,≤100,1
1318094108316250,Escuela Salvador Campoli,These ads ran without a disclaimer,≤100,1
215557158944496,UNIR Cañuelas,These ads ran without a disclaimer,≤100,1
310591592890525,Mujeres y Géneros en UC San Juan,These ads ran without a disclaimer,≤100,1
160747150779042,Roy López Molina,These ads ran without a disclaimer,≤100,2
107588760624182,Mauro Intendente,These ads ran without a disclaimer,≤100,2
1387966237923809,Franca Bonifazzi,These ads ran without a disclaimer,≤100,2
678675335656989,Christian Spinetti,These ads ran without a disclaimer,≤100,1
106520687569315,FM Tabaruco 94.5 OFicial,These ads ran without a disclaimer,≤100,1
1086014428095834,Municipalidad de Paraná,These ads ran without a disclaimer,≤100,1
107979860702489,Red Internacional de Promotores ODS,These ads ran without a disclaimer,≤100,1
111246622001812,JuntosxelcambioBrinkmann,These ads ran without a disclaimer,≤100,2
1874530402798201,Carlos Selva,These ads ran without a disclaimer,≤100,1
111168657377270,Top Movie 4K,These ads ran without a disclaimer,≤100,1
100136869328198,Hyosung Worldwide,These ads ran without a disclaimer,≤100,1
106403054199829,잇츠미의원,These ads ran without a disclaimer,≤100,1
309452256300463,Yamaha Music Latin America,These ads ran without a disclaimer,≤100,1
311105516082116,Todos Somos Empresa,These ads ran without a disclaimer,≤100,3
116540933513719,한반도 종전 평화,These ads ran without a disclaimer,≤100,1
1624810001170722,Diego Dieguez Ontiveros,These ads ran without a disclaimer,≤100,1
111556143676771,partidolibertariomalvinas,These ads ran without a disclaimer,≤100,2
103789762224168,Xender emmanuel the  Internet Analyst,These ads ran without a disclaimer,≤100,1
110778876993233,Expo Choco y Decoración,These ads ran without a disclaimer,≤100,1
110890481069508,carlosclemented,These ads ran without a disclaimer,≤100,1
108722123859803,Radio Gardeliando,These ads ran without a disclaimer,≤100,1
123073367774280,Romina Melillo - Docente -,These ads ran without a disclaimer,≤100,1
101878355852446,Stella Maris Scalabrinian Network-SMSN,These ads ran without a disclaimer,≤100,1
1094557930731689,Valores Bahía Blanca,These ads ran without a disclaimer,≤100,1
100138901840138,Muna.Store,These ads ran without a disclaimer,≤100,1
102328218374824,Open tech,These ads ran without a disclaimer,≤100,1
101386745478270,Enrique Rojas,These ads ran without a disclaimer,≤100,1
224704104268623,Nucleamiento Peronista  17 N,These ads ran without a disclaimer,≤100,1
109121240567723,RUBEN RICCO Politico,These ads ran without a disclaimer,≤100,2
114999433380568,Sydani Group,These ads ran without a disclaimer,≤100,1
103018869332378,BantuPage,These ads ran without a disclaimer,≤100,2
104803068894421,Ultr-agym,These ads ran without a disclaimer,≤100,2
105813935050749,The Munsif Daily,These ads ran without a disclaimer,≤100,1
0,Instagram User 4408968111,These ads ran without a disclaimer,≤100,1
302773607818794,UCEDE - Vicente López,These ads ran without a disclaimer,≤100,2
422268828628921,Marcelo Ibarrola,These ads ran without a disclaimer,≤100,1
105639865189624,Vamos Con Pinky,These ads ran without a disclaimer,≤100,1
106999347697037,Mercaz de Argentina,These ads ran without a disclaimer,≤100,3
108687377930402,Ramón Sanchez,These ads ran without a disclaimer,≤100,1
101038731277751,Cristian Dce Barbieri,These ads ran without a disclaimer,≤100,1
169218796514838,Prensa Darío Golía,These ads ran without a disclaimer,≤100,1
101941411389968,Nhân Văn Giai Phẩm,These ads ran without a disclaimer,≤100,2
955793964492380,Carlos Cejas,These ads ran without a disclaimer,≤100,1
281435611981559,Xxxx,These ads ran without a disclaimer,≤100,1
104847734674427,Secretaría de Turísmo-San Antonio,These ads ran without a disclaimer,≤100,1
792974244146752,Resistiendo Con Aguante,These ads ran without a disclaimer,≤100,1
108585780619038,districerveza,These ads ran without a disclaimer,≤100,1
109484907492919,tomvs_mvres,These ads ran without a disclaimer,≤100,1
108497452180084,Azzuria Indonesia,These ads ran without a disclaimer,≤100,1
882819731795792,TESIS XI en el 39,These ads ran without a disclaimer,≤100,1
106572207934275,ninapichelli,These ads ran without a disclaimer,≤100,1
100522005784293,Pan de Vida,These ads ran without a disclaimer,≤100,1
2029227057297898,Asociación del Bambú Argentino - ABA,These ads ran without a disclaimer,≤100,1
102394388859794,Elcholu tv,These ads ran without a disclaimer,≤100,1
115023984843100,1 Millón De Hogares Ecológicos,These ads ran without a disclaimer,≤100,1
123800128271918,Coctelería Consciente,These ads ran without a disclaimer,≤100,1
173529603456986,Claudy Bastien,These ads ran without a disclaimer,≤100,1
206788992697643,Fundacion Ecologista Verde,These ads ran without a disclaimer,≤100,1
314282092791065,Consenso Federal,These ads ran without a disclaimer,≤100,1
101554117992214,maatucontreras,These ads ran without a disclaimer,≤100,1
1732052790190312,Lipé,These ads ran without a disclaimer,≤100,1
1932923083685534,Юлия Глушинска-Думрауф,These ads ran without a disclaimer,≤100,1
110935604039422,Cravate Argentina,These ads ran without a disclaimer,≤100,1
106883561158184,Prestadores Pami Rosario Ate,These ads ran without a disclaimer,≤100,2
2082705558479285,Juan Diego Conti,These ads ran without a disclaimer,≤100,1
108682567983845,Munay Candles & more ️,These ads ran without a disclaimer,≤100,1
1288437071295629,Frente Integrador Villa Ángela,These ads ran without a disclaimer,≤100,1
0,Instagram User 5029994579,These ads ran without a disclaimer,≤100,1
382381418491038,Patricio Hogan,These ads ran without a disclaimer,≤100,1
1685706441729379,"Tender Years Preparatory School, Abuja",These ads ran without a disclaimer,≤100,1
102951108122751,TRIBU Amazona,These ads ran without a disclaimer,≤100,1
489017237810864,Municipalidad de San Carlos de Bariloche,Neuquen.com SA,≤100,1
273710346039879,Lapacho LT 88 TV Canal 11 Formosa,These ads ran without a disclaimer,≤100,1
254969375069812,Sindicato de Psicólogas y Psicólogos de la República Argentina - Sippsira.,These ads ran without a disclaimer,≤100,1
102579179327717,Gener Ortiz,These ads ran without a disclaimer,≤100,1
580796208949747,Negro 2023,These ads ran without a disclaimer,≤100,1
751701061657349,Dra. Verónica Pérez Guarnieri - Traductora Pública - Intérprete Asesora,These ads ran without a disclaimer,≤100,1
102364865726420,Punto Cero,These ads ran without a disclaimer,≤100,1
1498021203828633,Poder Geopolítico,These ads ran without a disclaimer,≤100,1
339319213655619,Sebu Fotografia,These ads ran without a disclaimer,≤100,1
102312441493662,Ha-Shaa,These ads ran without a disclaimer,≤100,1
232400554737592,Ps. María Alejandra Menares Núñez,These ads ran without a disclaimer,≤100,1
103317848697610,Local Shadows,These ads ran without a disclaimer,≤100,1
1803926016568921,Lovechio_Artesano,These ads ran without a disclaimer,≤100,1
104357955218966,Primero Jujuy - Yuto Lista 528,These ads ran without a disclaimer,≤100,2
105850089105595,Lore Villaverde 2023,These ads ran without a disclaimer,≤100,3
110373034602339,Heterocarion Hereda,These ads ran without a disclaimer,≤100,1
114469253573803,Maria Marta Carullo- Coach Ontológico,These ads ran without a disclaimer,≤100,1
106387694979758,Julián Cigna,Antonella Perrotta,≤100,1
110639127017521,accseimon11,These ads ran without a disclaimer,≤100,1
107909845474642,Alejandro Aranda,These ads ran without a disclaimer,≤100,1
178776079192421,Erica Revilla,These ads ran without a disclaimer,≤100,1
91849484046,Darío Martínez,These ads ran without a disclaimer,≤100,1
241409920140717,Lexfender,These ads ran without a disclaimer,≤100,1
338698970012485,Jorge  Nutricionista,These ads ran without a disclaimer,≤100,1
464348220579761,Pet Industry Magazine,These ads ran without a disclaimer,≤100,1
802964163394874,Unidad Ciudadana - Villa Mitre,These ads ran without a disclaimer,≤100,1
362747113923870,Lealtad Bonaerense Pehuajó,These ads ran without a disclaimer,≤100,1
2100782600252017,9 de Abril - Marrón CABA,These ads ran without a disclaimer,≤100,1
2461937690484988,Carlitos Fernandez,These ads ran without a disclaimer,≤100,1
276163875784964,Kairós Consulting,These ads ran without a disclaimer,≤100,1
2071396749563118,Baskovc María Belén Política,These ads ran without a disclaimer,≤100,1
260222380664974,Red de Mujeres LAC en Gestión de Organizaciones / RedWim,These ads ran without a disclaimer,≤100,1
316833772588597,Unión por la Patria Pilar,De Tu Lado Siempre,≤100,1
104922715996387,Siempre Por Victoria,These ads ran without a disclaimer,≤100,1
1051097574989846,डाउन टू अर्थ,These ads ran without a disclaimer,≤100,1
109157127557657,Aladdin Fahmy,These ads ran without a disclaimer,≤100,1
1538828709662599,Daniel López Zamogilny,These ads ran without a disclaimer,≤100,1
105429334623066,RadioBro,These ads ran without a disclaimer,≤100,2
396979914037087,Agrupación 2 de Agosto,These ads ran without a disclaimer,≤100,1
104006682009358,Compromiso Federal San Martin,These ads ran without a disclaimer,≤100,1
103126021649881,damianlizarro.ok,These ads ran without a disclaimer,≤100,1
160021312816706,Bacileff Ivanoff Diputado,These ads ran without a disclaimer,≤100,1
1465401507025934,Siemens 지멘스,These ads ran without a disclaimer,≤100,1
265345800469382,Hyundai Motor Group,These ads ran without a disclaimer,≤100,1
105520917837459,AI Artz,These ads ran without a disclaimer,≤100,1
105200478541228,Subalterna Producciones,These ads ran without a disclaimer,≤100,1
892307570847546,이츠타임,These ads ran without a disclaimer,≤100,1
501368829920734,Gaurav Kumar,These ads ran without a disclaimer,≤100,1
102767301659937,Associates Times,These ads ran without a disclaimer,≤100,1
449963225034312,Diario El Libertador,These ads ran without a disclaimer,≤100,1
2225133071148441,La Posada de Uribe,These ads ran without a disclaimer,≤100,1
103662766020500,Mingo Schiano Intendente,These ads ran without a disclaimer,≤100,2
364793730220412,Proyecto Económicas,These ads ran without a disclaimer,≤100,1
679520438827794,Fundacion Ecoinclusion,These ads ran without a disclaimer,≤100,1
2310452592542958,Partido Solidario Chaco,These ads ran without a disclaimer,≤100,2
1859589344053728,Unión Campesina de Varela,These ads ran without a disclaimer,≤100,1
470965819722233,MUN - Movimiento de Unidad Nodocente,These ads ran without a disclaimer,≤100,1
1439977612931212,Centro de formación profesional 31-SEducA,These ads ran without a disclaimer,≤100,1
2034925836802001,Oscar Alberto Rodriguez,These ads ran without a disclaimer,≤100,1
1689472894670572,Dr. Jibran Ali Khan,These ads ran without a disclaimer,≤100,2
0,Instagram User 3049148759,These ads ran without a disclaimer,≤100,1
102096601196719,imprentalux,These ads ran without a disclaimer,≤100,2
426200970783307,Laura Carrizo Intendenta 2023,These ads ran without a disclaimer,≤100,2
809842915795754,ADN Radio,These ads ran without a disclaimer,≤100,1
109513327908217,Walter Gallardo 2023,These ads ran without a disclaimer,≤100,1
101307034559031,GAFAS De SOL Rosario,These ads ran without a disclaimer,≤100,1
696844307132837,Lisandro Lanzón,These ads ran without a disclaimer,≤100,1
119851421739420,Informate Valle,These ads ran without a disclaimer,≤100,1
106711774523714,Autoconvocados Independientes San Juan,These ads ran without a disclaimer,≤100,1
101270504890002,Filmforher,These ads ran without a disclaimer,≤100,1
109275387225979,Patas de ternera villa gobernador Gálvez,These ads ran without a disclaimer,≤100,1
112393930531061,Inefable Diseño Creativo,These ads ran without a disclaimer,≤100,1
594672973878172,Agrefert,These ads ran without a disclaimer,≤100,1
125238813449,Haceinstantes,These ads ran without a disclaimer,≤100,1
250592861950211,Waec/neco satar Amsa,These ads ran without a disclaimer,≤100,1
106882508433830,Carol Davalos,These ads ran without a disclaimer,≤100,1
1394341800841236,Ciudad Online,These ads ran without a disclaimer,≤100,1
120048091387267,Carlos Morello,These ads ran without a disclaimer,≤100,1
106841697401449,Ramon Allendes oficial,These ads ran without a disclaimer,≤100,1
103507431062169,Campo Mas Ciudad,These ads ran without a disclaimer,≤100,1
106113392436137,Liliana Da Silva,These ads ran without a disclaimer,≤100,1
1505240376163417,Gladys Paredes,These ads ran without a disclaimer,≤100,1
111423145243504,Unidos Por la Inclusión,These ads ran without a disclaimer,≤100,1
108236601556258,"Carlos ""Charly"" Romero",Julia Del Carmen Castiglioni,≤100,1
128325211153603,"Diego Fernando ""El Koto"" Causa Popular NEP",These ads ran without a disclaimer,≤100,1
1936275669999050,Suramérica Ya,These ads ran without a disclaimer,≤100,1
1539424153053848,Emotions Media Group - Elnoti,These ads ran without a disclaimer,≤100,1
659431500898897,Israel A. Chira,These ads ran without a disclaimer,≤100,1
105274217559716,Red de Arquitectos CAPBA,These ads ran without a disclaimer,≤100,1
110673244043660,Jutiapa al día,These ads ran without a disclaimer,≤100,1
108639961823554,juanortiz4661,These ads ran without a disclaimer,≤100,1
855105631230490,Limpiolux,These ads ran without a disclaimer,≤100,1
2204161743162158,Jutiapa Linda,These ads ran without a disclaimer,≤100,1
103360138142505,Juan José Sánchez Rodríguez,These ads ran without a disclaimer,≤100,1
106074568776744,iswhatspoppin,These ads ran without a disclaimer,≤100,1
102555261752022,Mar del Plata BOX,These ads ran without a disclaimer,≤100,1
111148598068653,dammian_tkd,These ads ran without a disclaimer,≤100,1
1661980207382407,Princess Pat Akpabio,These ads ran without a disclaimer,≤100,2
1118245348215651,Carnaval Jujeño,Alejandro Luis Piccolomini,≤100,1
694022277635362,JProMujeresNacional,These ads ran without a disclaimer,≤100,1
1500282676751474,Minister Kelvin,These ads ran without a disclaimer,≤100,1
157998207575446,Tienda Coleccionables Tucumán,These ads ran without a disclaimer,≤100,1
1390422994544443,Víctor Bonavera,These ads ran without a disclaimer,≤100,1
193786681386698,Juan Marcelo Darnay,These ads ran without a disclaimer,≤100,2
104445971773668,TAIHEN Việc Làm,These ads ran without a disclaimer,≤100,1
918359978552880,Ciudad Progresista,These ads ran without a disclaimer,≤100,1
109261018352676,Ukrinform,These ads ran without a disclaimer,≤100,3
101761569495985,Miguel Nanni 2023,These ads ran without a disclaimer,≤100,1
925348677545828,Unidos y Organizados Lomas de Zamora,These ads ran without a disclaimer,≤100,1
103602461482791,Soberanía - Centro de estudios,These ads ran without a disclaimer,≤100,1
2121413558168645,Equipo Digital VM,These ads ran without a disclaimer,≤100,1
103247991088737,La Topacio,These ads ran without a disclaimer,≤100,1
109000040779120,Ivanna Bernelli - SanCor Salud Mdp,These ads ran without a disclaimer,≤100,1
476708385800694,Unión Generaciones Otaku Rosario - Comunidad,These ads ran without a disclaimer,≤100,1
104757109108151,CasaMama Quilla,These ads ran without a disclaimer,≤100,1
1085591831473018,Municipalidad de La Rioja,Municipalidad de La Rioja,≤100,1
101822272617934,Network Booster,These ads ran without a disclaimer,≤100,1
1702915199965134,Agencia Pais,These ads ran without a disclaimer,≤100,1
2063936633645921,Hector Ruben Chocobar,These ads ran without a disclaimer,≤100,1
649361828541080,City Despierta,These ads ran without a disclaimer,≤100,1
443571149184782,Noticias Argentina,These ads ran without a disclaimer,≤100,1
1559615584368534,TAIHEN,These ads ran without a disclaimer,≤100,2
107290162152768,Movies 96,These ads ran without a disclaimer,≤100,1
1669732706611285,Municipio de Villa Constitución,Juan Ernesto Pidustwa,≤100,1
927915690610625,la Néstor Cristina Conducción - Mar del Plata,These ads ran without a disclaimer,≤100,1
109420568588144,Breeze Clean - Phone Cleaner,These ads ran without a disclaimer,≤100,2
336552397143131,Juane Maldonado Yonna,These ads ran without a disclaimer,≤100,2
109721427317944,Nelson Soraire Concejal JVG,These ads ran without a disclaimer,≤100,1
100804091452223,Ministerio de Conectividad y Modernización de La Pampa,These ads ran without a disclaimer,≤100,1
101749635889702,Eli.M.Sha Mar y Letras,These ads ran without a disclaimer,≤100,1
116923608331923,Urban Paintball,These ads ran without a disclaimer,≤100,1
157804768248031,FZ Motos,These ads ran without a disclaimer,≤100,1
315298005289268,Ana Valoy,These ads ran without a disclaimer,≤100,1
111003157359059,La otra filosofía,These ads ran without a disclaimer,≤100,1
325387684623279,Comisión Municipal Lavalle 2021,These ads ran without a disclaimer,≤100,1
127241998674522,LR al Frente,Marianela Idoria,≤100,1
0,Instagram User 8787616349,These ads ran without a disclaimer,≤100,1
116883473549162,Federales,These ads ran without a disclaimer,≤100,1
109151283857611,Brok Studio,These ads ran without a disclaimer,≤100,1
123092690714824,Visando Ando,These ads ran without a disclaimer,≤100,1
1437358796515610,Banco San Juan,These ads ran without a disclaimer,≤100,1
170039246952644,AcuamarinaSalud,These ads ran without a disclaimer,≤100,1
105031394210595,Mario Capalbi Intendente,These ads ran without a disclaimer,≤100,1
301171577224203,Daniela Camino Pelagatti - Abogada,These ads ran without a disclaimer,≤100,1
206270312722070,Densho Quintero,These ads ran without a disclaimer,≤100,1
